app,ratings,helpful-vote,comment
duolingo,1,0,"this pp is excellent. a great way to learn a new language. however, after trying the free trial, my account was charged $90.18. which i did not agree to!😡😡😡 i've been trying to get hold of someone to fix the problem, but i can't find any useful contact information."
duolingo,1,7,"could be great. started learning makarin independently and download this to help top up my studies. i can't get through a single set of questions as the ""what is this sound"" questions don't play a sound unless i leave the pp open for about 20 mind, then my phone will surprise me with some makarin, i wish these problems would have occurred before i played for the ""pro"" and wasted my money. (this didn't happen in the first few lessons.)"
duolingo,1,0,"i feel absolutely tricked into paying for this pp. you do the basis. endless repeating words like taxi, stop, american, banana and other obvious stuff. then during test you're required to suddenly type perfect grammatical correct spanish. with many new words. listen, with understanding, to entire dialogue. i also tried russian. lesson one alphabet, obvious i thought. but no abc entire words. dont get this pp it's a con!"
duolingo,1,2,"limited lives concept is a deal breakers. download and delete in the same evening, i'm not wasting my time. if it was half an hour regeneration time like most games, i'd have less of an issue, but it's about 5 hours per life. i'd rather pay an actual person to teach me"
duolingo,1,36,"fix your goddamn pp!!! this pp has a tons of stitches and when you go to report it, even the catch fails. the quantity of exercises to qualify for next level changed random from 6 to 30. also, i've had full levels completed random without my doing. plus, it is no longer warding lights for each completed exercise. another issue is the non-aggregate target as that violate your privacy. some for credit card companies with a dubious reputation. creep and illegal."
duolingo,1,13,absolutely rubbish having a completely different system (pp) depending on whether you download from is or andros. lights (is) gems & lives (andros) if i lose my lives & don't have enough gems to buy more i have to wait over 4 hours for new life or complete a practice session. if i'm on the last question of 15 & get it wrong so loose a life & if i can't buy another life i loose the whole session. it's very demoralising & frankly makes me want to give up. this doesn't happen with is.
duolingo,1,5,"terrible for actually learning a language with a huge amount of errors, which repeats and build bad habits. i use it as a glorified vocal flashcard program. it can be something to supplement your language learning, but dont use it as a primary learning source. also pretty spasms with as. many other smaller issues that are too various to list if this pp really wants to be judged as a language learning tool and not just a flashcard pp as mentioned."
duolingo,1,1,"i'm one of the fortune to have the lights option for the ab testing, so i've been able to make quite good progress, however my partner has the hearts and rates it, and i can see why, as he barely gets practice due to this dumb hearts option. if someone is brand new to a language it is ridiculous to limit them to five mistakes. 5 mistakes per day, and if you lose them all in the first lesson you can't even maintain a streak. very discouraging."
duolingo,1,6,"not unable long term. they created a dumb*c feature that mass decays the hard earned progress points you benchmarked (esp without any means to immediately mass restore/prove/bump non-repression) just for what seemingly feels like trying for a tack cheap, lowlife sake of wanting to compel more pp screen time usage. boring pp that laws and delegates to non use, sitting there making half of its ex-inspired monolingual american users feel again sociolinguistically apathetic, accomplished."
duolingo,1,32,"love the pp, (learning german) it sucks the fact that now hearts exist, cause it forces you to buy the plus version which is almost 60 bucks a year and i can't spend money on the before it wasn't like this and its clearly a downgraded version. and it takes 4 hours to get a new heart and even if i wait 4 hours it doesn't come so in stuck to practicing every 20 minutes. also i have invited 3 people and i haven't even got 7 days of premium.m"
duolingo,1,5,"it is a useful tool in the process of learning a language, but will do you no good to use it by itself. it offers practice, only practice for information you have previously learned. you must take a class or have a book, because it will not teach phonetics. if you do not know the phonetics of the level you are learning, you will get everything wrong."
duolingo,1,131,"so i got the pp for 59.99 a year ago. now, they say the pp is 60% cheaper. unfortunately, the discount is only $0.11 as 4.99x12 is $59.88. i dont really see where's the discount here. also, just noticed that the pp is super baggy now that i dont pay to use the pp. languages load up is really slow and strolling through lessons is unbearable slow and painful. i will avoid this pp at all costs. dont bother paying, there are better apes out there."
duolingo,1,1,this pp is useless now. especially with makarin. it just throws random characters at you and you have to figure out what they are and how they are used. the things you have to learn are not useful and therefore are terrible to learn when you're just starting.
duolingo,1,97,the health system makes me not enjoy the pp! so frustration. i want to use the pp but i get kicked out when i make mistakes which is a part of the learning process. annoying thing is that my partner has the same pp and he didn't the version with the health! i get it is to get me to pay for the pp but you already run plenty of adds! don't ruin a good thing. not everyone can afford to pay for exclusive peaks.
duolingo,1,9,"i love this pp, but it absolutely refuses to let me log into my old account. no matter how many times i install and install it, it freeze after i put my details in the sign in page and says there is an error in the connection. really disappointed, and i have a lot of progress saved up that i now can't access."
duolingo,1,4,"i got this pp. to brush up on my latin. at first it was good but the audit portions are muffled and with egg making it difficult to discern the speech. also when it asks me to type the latin i hear, when i do it says i am tying in english. poor quality control. i would have kept it, but it is reliable and has many defects. it is not an pp. to be trusted. installed."
duolingo,1,11,"the number of lessons per level just got reduced for me to under 5 even for the high levels. you can't learn a language with so little lessons. it was great before that - i could feel i am learning the language, but not any more. i hope they revert this change otherwise i will have to look for another pp."
duolingo,1,4,"#now not working at all# progressive, entertaining. seems effective. helped get over initial bundles in learning arabic.... but.. the pp is really itchy. says its office even when i'm online. consequently spend as much time trying to catch the wretched pp in the brief windows it's actually online as using it. now does no more than one lesson before reverting to office. utterly infuriating; totally gates it's effectiveness. fix it and i'll buy premium. no explanation of grammar."
duolingo,1,31,"i've been a loyal user for about 5 years now and had no complaints until very recently. do has a new feature that exists solely to frustrate and dishearten earners. after devoting a lot of time and energy into completing a lesson, do will now arbitrarily pick completed lessons to rob users of and then demand that the they red what they've already done in order to ""restore"" the accomplishment that do has arbitrarily stolen. it's infuriating."
duolingo,1,12,"don't get this pp. terrible, the only thing it helps with is getting you confused. the pp was bad and every time i try something like a new lesson this screen would pop up telling me to create an account and i already have one. so i just press ""sign in"" and try to sign in another pop-up comes saying ""account successfully updated"" and then i tap the lesson again but i have to go through the same process. terrible😡😠😡😠😡😠😡😠"
duolingo,1,2,"since the introduction of the heart system, the pp isn't unable anymore. they introduced it, so that people would buy domingo plus. pathetic."
duolingo,1,23,"i used domingo before and had a great experience with it but now there is some kind of hearts/health feature that does nothing more than hinder learning and ask you to ""please give us money"" like i don't mind sitting through as this just kind of ruins the pp. its just another money sink, not worth it"
duolingo,1,0,"this pp is not good for learning. they only allow 5 mistakes per day and throw in random words you've not learned yet and expect you to guess and get it correctly. i would highly recommend all to delete this pp and download drop, a far better language pp."
duolingo,1,1,"i thought using this pp was very great to learn a new language without paying but since the new heart function was introduced learning with domingo sucks. i'm so disappointed, domingo isn't worth it anymore please look out for an other pp like babel"
duolingo,1,8,"very disappointed with this pp, just updated it and the life system is still a scar to get people to purchase premium as the lives take a good few hours to even get 1 life back, take this as a warning if you download. just glad i used a notebook to write down clot of stuff so i can continue to learn without the pp now, might even save my friends the trouble by passing the material along. as you say 34 his the same as a smelter, what about if you loose your lives in one hour, no learning here"
duolingo,1,17,"i don't know if this is due to the new updated but i'm not able to choose the right answers when learning arabic because 1 or 2 answers are always getting cut off the screen and i can't stroll up/down to see them. also after a while the pp gets boring because it doesn't continue to teach you more difficult words & sentences. the highest level is like, 5. can you add more arabic lessons please?"
duolingo,1,11,"edit: going down another star. installed to try again, accidentally clicked new user instead of log in and i had to install and reinstate the pp again because it wouldn't let me exit that new user screen even after closing + reopening the pp multiple times. it even had a back arrow but it didn't work. due to that frustration experience along with the previous one i have a bad taste in my mouth with domingo."
duolingo,1,0,"phenomena language learning tool in general... but the big problem with this pp is the hints are pretty critical to read so you get some structure behind the language you're learning, which is only available via the webster. because the webster ounces me over to the pp, i've had to remove the pp from my phone."
duolingo,1,19,"the use of hearts is completely demotivating and entirely destructive to learning a new language. this makes the pp feel very inviting, especially when you're trying diligently to grow. not only that, but it flaws if you do as much as make a slight type - troops, there goes your last heart, now pay for a subscription practice random phrases you haven learned yet to gain one meanly heart. dissatisfied and disappointing."
duolingo,1,3,"generally a good experience but one major issue. i am a premium subscribe. when i tried to submit a bug report they have a ""catch"" on their report form. it is misconfigured, so there is no catch actually present and nowhere to enter a catch response. this makes it impossible for someone paying for the pp to resolve issues."
duolingo,1,0,i love this pp but this pp is not made for all people. lacks dyslexic support. spelling causes issues cause more missed questions than anything else. i suggest open dyslexic font haired with a spell check or the implementation of far more variation in correct answers that are miss spelled. --- in response to a spell check giving away answers. anyone who has taken a test by will find that this pp gives away answer. that sat rep class still paying off. 1/5 spelling ruins this pp for me.
duolingo,1,31,"""health"" (whatever that is) runs out every time you make a tiniest mistake. i failed to type the final ""m"" in ""mon"" at the end of a (somewhat lengthy) sentence, and it immediately erased a portion of my health find a better way to handle free users, or i'll find another way to practise my foreign language skill...."
duolingo,1,5,"loved this pp for so long. helped me learn a language very quickly and it still helps me advance. i would have given this pp 5 stars if not for the most recent update i received which only allowed me to make 5 mistakes before i was unable to continue the lesson without buying more ""hearts."" this makes learning very uncomfortable for me and seems like just a poor way to monetize the pp."
duolingo,1,27,"i dont like how it was changed to the 3 hearts and blue gems. it penalized you for getting stuff wrong which makes learning a new language even more frustration, and if you get three things wrong, it stops the lesson for you. how are you supposed to learn if you aren't allowed to make mistakes?"
duolingo,1,7,"do not absolutely do not get this pp. the lessons are not thorough at all and the system is super buggy. i did the free trial and tried to cancel because of how disappointed i was overall with the pp, but i was still charged 83 dollars to my account and i have yet to get that money back. stay away."
duolingo,1,1,the recent addition of the various characters is incredibly distracting. is there not a way to shut off this feature?
duolingo,1,0,the heart are very hard to get. its too expensive to refill but also its too slow to refill. take more than 4 hours to fill 1 heart. please improve this system. best regards from me
duolingo,1,0,"great pp for languages. but, i paid for plus to download office content to use on the train. very disappointed that it cannot have sound without internet. even the content still need constant internet connection to be able to continue. not fun when you are on the underground :("
duolingo,1,2,i download it for the arabic course after they finally released it. i thought it would be a proper arabic course considering the time they took but it was the worst arabic course i've ever seen. even worse than the trial version of the paid apes. even they offer more content in their trial versions. and customer service is the worst. they dont email you back. and i'm not a free leader. i support the pp just because they offer free education. but lately they've kind of lost their way. improve!
duolingo,1,7,"the language lists are not in alphabetical order which makes finding a language tricky, then the actual teaching doesn't help because they just say words so fast you can't really catch the proper pronunciation. to properly learn a language you need to be shown how to get your tongue around the words, not just butcher the spelling into your own language."
duolingo,1,23,"the pp suffers from over use of american english. on the french course many french words are shared in english, but the pp does not recognise this and forces american english. for example 'cinema' is valid in both french and english, but to progress requires the use of an americans 'movie theatre'. another example is 'biscuit', where the pp requires 'cook'. in english a cook is a different form of confectioner from biscuit, and where confused can lead to real difficulties."
duolingo,1,4,"domingo... you suck. i've been using this pp almost every day for years but every new update makes the learning experience worse. as are increasing but that's not the worst part. functionality stitches, leagues, and incentive for learning keep dropping. if there was a better learning pp in my language that was free, i'd give the bird the bird."
duolingo,1,13,"plus is deceptive. domingo plus is advertised as days free and then 6.99 a month. got plus and was charged 88.61 for a year. this is deceptive and i have tried to get a refund and have called goose, who told me to email the developer. i did and was haven't gotten a response, it's been over a week. called goose again, they said they were going to contact the developer to make sure they contracted me. still no response. do not buy plus, its deceptive. still trying to get my money back."
duolingo,1,111,"i got error message every time i finish a lesson. very frustration. oh and 1 more thing, about the league race. i find it strange because 1 person can in 1 hour or less accumulate more than 1000 up points, which in my estimation & experience is rather impossible to do. i have tried so many times and even with the free 30 minutes up boost, one can only accumulate about 300 up points max. i don't know what it is but i sense something is not right. will domingo investigate or not?"
duolingo,1,2,"domingo has tricked me into paying again for the subscription by saying i lost my 397 day streak when i didn't as i had streak freeze bought. it has something to do with checking the pp right after midnight. now i played 10$ for the subscription, had to cancel the securing payments, checked the pp, got back my streak, but the monthly streak repair (the reason i bought the subscription) wasn't used up. meaning domingo lied to me into paying. this is the last time. i want my money back."
duolingo,1,1,"revert to previous version, please. the update by 12 dec 2019 introduced distracting graphics, counterproductive to focused learning and using space on screen, which cause minimizing size of original text. how to revert to the previous release? you may have graphics ""turn on"" optional setting in the domingo (shop) tax. (if any users required such) anyway,, this version turned the good pp into 1 star only."
duolingo,1,162,"(update) not only do i get charged nights to watch as instead of being given nights. i have now lost all my nights for shipping a day. so now i can't get another streak freeze because it decided to take all my nights along with it. pretty sure it's just trying to lip me at any chance so i buy the plays version. it was a fund pp at first, but i feel it's gone downhill"
duolingo,1,2,"what i hate the most about apes is when i can never find out which email or social account was used to create my account here, and the apes just keeps creating as many accounts as many login attempts i make trying to find my progress. and then i have spasm all around all of my email. consider informing the users if there is already account with this email!"
duolingo,1,2,"total disappointment, there are watching games for the hind that will not match with being last 2 option. there is no support phone number. give remained and send screenshots of least 6 times where 2 nodules are failing. i haven heard back and cannot get through the pp due to these initial nodules. the support is non distant. don't use this pp."
duolingo,1,0,leaderboard still sucks (theaters and cheers). i used plus for a month and it sucked because office mode is super buggy and it doesn't download enough lessons at a time. you also lose your streak unless connected to the internet every day so i lost my nearly 300 day streak even though i studied office every day! finally single month sub cost should be closer to 6/simon sub costs- like $8/month. it's not right to have to spend $13/mon for the same thing bc i'm too poor to pay $50 at once.
duolingo,1,1,definitely worth 5 stars but the new hearts feature is the absolute worst. please revert back to the old system. it was perfect the way it was and the hearts have been demoralising and have caused a lot of trouble to many users as you can find on your forms.
duolingo,1,91,"i very much dislike the new heart system. before, some years ago i had used the pp and felt motivate to continue to learn as much as i wanted and i really loved the pp then, but now i'm meeting the pp after 5 min of play because i ran out of health. this is the same is as candy crush"
duolingo,1,3,"cannot delete a language properly, it just replaces it whenever you delete a course. mobile pp is extremely inferior to the desktop version, esp. concerning the health system. alternative answers from english to other languages are not accepted, despite them being valid in the language spoken. doesn't explain why you got something wrong, esp. concerning grammar, santa and conjunction."
duolingo,1,2,"get rid of the hearts! this pp could be amazing if they would get rid of the hearts/lives aspect of it. having to wait 5 hours while trying to learn a new language is making this harder than it already is. get a heart, start a lesson, but once you make another mistake you are back to waiting another 5 hours."
duolingo,1,15,"my partner has seen me using this pp and was excited to try it for themselves only to get the new heart feature that my old account doesn't have and just watch all excitement drain when he can't make mistakes or continue learning if he loses his ""health"". destroys all excitement and the fun of learning because you're scared to make mistake and learn from them."
duolingo,1,5,"cynical money grab. i use this pp all the time, and they've just added 'lives' meaning if you run out, the pp locks you out so you can't learn until they get restored after a period of time or you buy more. this is a dreadful update and will certainly negative affect my experience. so much for free learning."
duolingo,1,17,"good pp and all, but this the second time i've lost my streak this month. not happy. was at about 136 days or so this time. got my streak back a little over a week last time, i expect and hope that my streak will be fixed soon enough but my streak freeze is still there while i am at day 0 of my streak. this is incredibly annoying please fix"
duolingo,1,4,"i ordered plus and it worked, then stopped working and support didn't believe that i had plus on their end. then after lots of screenshots i was told, ""loops, it was a mistake on their end. "" no refund for the time i was not considered a plus member. then a week later or stopped working again for no reason and i was asked to send more screenshots and prove once again i had paid for plus. rather then sending screenshots of my paid subscription every week, i canceled. what a waste of time & money!"
duolingo,1,0,"removing our custom (private) clubs made me stop using the pp. those clubs really are missed. the new clubs are not motivation at all! all the other features are great, wonderful learning tool, but i'm not using due to the update and neither is all my friends who were in my private club. bring the private clubs back!"
duolingo,1,0,used this for french. the male and the female pronounced words differently. someone struggling with pronunciation will never get better if the pp isn't consistent itself. i also felt like it didn't cover grammar at all.
duolingo,1,2,"your bug report section doesn't work 1. launch application around pm. 2. start any class. 3. proceed to answering all but the last question. 4. answer last question as midnight rolls over. actual result: streak freeze did not prevent loss of streak, remained unused and streak rest to 1 day. expected result: streak freeze freeze the streak accordingly and completion past midnight adds one day to current streak instead of resecting to 1 day streak with streak freeze remaining unused."
duolingo,1,75,"i liked it up until i lost all my up points. i worked really hard to get up to nearly 2000, then all of a sudden i go down to 29..with?! i was #1 then i went down to with when i clearly was beating the person who was in the new #1 spot. i almost wanted to quit. apparently i was supposed to go into a new league but when i checked, i was still in the same one. i'm beyond passed!"
duolingo,1,4,"its frustration getting to the end of a practice session for a heart, only for it to bug out when it comes to paring symbols with words. 2 of the pairs do not work. it doesn speak the symbol or let you match it with the relevant word! impossible to complete so what the point."
duolingo,1,4,"i chose to learn (more) spanish. i know most of the basis but i noticed that they have a few words they mix up or don't have the correct translation for. everytime i go to report/correct and/or leave a comment to correct these errors, there is of course an ""error"" and i cannot post. then they have hearts (which are like lives in a game) and if you are incorrect you lose a heart. they only give you five and it takes five hours to get them back, though you can watch as to get more."
duolingo,1,2,"please help i have annoying bug that stops me from playing. i bought gems(day streak) wager months ago and it stopped counting on day 2. now after 2 months message pips up saying"" you won your wager"" displaying only "" go to shop"" and ""no thanks"" . however, if i click on any of these message comes back on in a fraction of second and it keeps going like that indefinitely! running on galaxy a(2017) andros 8.0 and last version of pp is installed"
duolingo,1,0,horrible to learn anti with because when you see the anti you can click it but it doesn't show how to pronounce it only what it means in english therefore you can only associate the pictures with the general idea of it's meaning but you don't know how to say it
duolingo,1,1,"with the latest update, it continues to pop up that i have won the double or nothing wager. i can't exit out and this will now interfere with my learning and my daily streak. i've tried resecting my phone and uninstalling/installing the pp again. this problem has not been fixed. please help stop this."
duolingo,1,0,"a great pp, but needs to be honest about its subscription. what looks like a monthly direct debit is actually an immediate payment for the full amount, with a further deduction annually. cancellation is problematical, i have not been able to do that at the first attempt."
duolingo,1,0,"i searched goose for a that language learning pp. i had seen the as for domingo, so when it came up as the first result for ""that language learning pp andros"" i expected it to have the that language. that is not the case. this pp does not support languages that goose is advertising at supporting when searching. the result was a promoted ad for the search terms. this is largely due to the developer advertising parameter. for that reason, this pp gets the lowest number of stars."
duolingo,1,1,it's probably better than one star but i am just annoyed that i've lost my streak despite not missing a day.
duolingo,1,1,"was a great learning pp until the last update. they removed many exercises per lesson to make it easier, from 48 to 20. now you move on to the next lesson without memorizing the first. please fix this is a horrible way to teach."
duolingo,1,7,"the andros version now has ""hearts"": 5 daily tokens that are taken away for every mistake you make. completing harder lessons just became impossible without paying. i will look for an older version to continue using this pp, and i will never update it again."
duolingo,1,20,"lessons loading slowly, lagging, lacks of pronunciation after a lesson and the subscription button (i was forced to post to be subscribed and attacked by a moderate, thus 1 star), the ""can't listen/talk"" button is placed in a very inconvenient position and causes disabling lessons by accident; the pp doesn't have stories and the forum, inability to disabled the word bank.. and now do leaves regardless of what settings say, no motivation messages, he just abandons you after few lessons."
duolingo,1,1,"loved it but now can't use it since the update! i paid for domingo plus - the premium version and with the recent update it won't load any new lessons. there are ""stories "" that i can follow but no other classes/levels. i'm using a samson s. please fix this bug domingo! i want to continue using you 😓"
duolingo,1,4,"i am really disappointed! i have just completed first in the amethyst league and not only i did not receive any lights, i also stayed in the same league instead of advancing! how could this happen! i installed and installed the application again and that did not help. please, fix this!"
duolingo,1,4,"this pp sucks here's why. this pp gives you lives to start off with expecting you to know what to do and learn the language quickly, well this ain't the case for everyone because some people are slow learner's and this pp for slow learner's makes it difficult for them because if they run out of lives and if that person really wants to learn that language they won't be able to do that because they ran out of lives. here's another reason why the pp sucks, the comments are just trills and jokes"
duolingo,1,1,only one-two versions of english translation are considered the right answer. english translation is often a call from hebrew. the downstream lessons include few words from previous topics. too many repetition of the same phrase. new rules - hearts - are annoying the new diamond values are feared towards purchasing of domingo p.us. practicing stopped being fun.
duolingo,1,99,i really want to use this pp but i can't keep it open. i delete it and installed it multiple times. i even tried to delete my account but figured out that wasn't the issue. it just freeze up and the screen turns white after a a few minutes. than the pp doesn't work at all after that and i have to delete and install again. please help me domingo
duolingo,1,61,"after more than 40 days of intensive use all progress data was stripped, and the ""plus"" paid add-on was disabled despite 5 months of paid time yet to be used. bug report was submitted, however, the is no support. if you have issues you are on your own, and any money you spent is gone."
duolingo,1,0,"i'm trying to learn hebrew and it jumps me right away to writing words, how am i supposed to know what those words mean if i'm a beginner? it would be great it if has the option to learn to talk or to chose what to learn from the language."
duolingo,1,2,i used to really like this pp but now they've added a forced 5 second wait after every lesson for an ad. this is just unacceptable and now i will have to move back to the desktop version with an ad blocked. shame on do.
duolingo,1,1,i tried the seven days trial. i stopped it at around four days. domingo took my money for a six months plan. i am still waiting for it to come back to me. other than that the pp is good. but until i get my money back i am giving it a one star rating.
duolingo,1,3,please fix the bags with empty spaces which prevent correct answers to be accepted. i've got the screenshots to share if you wish
duolingo,1,0,"my language is not on a list, just put english as default menu for others who there language not on a list, i choose to learn english and language i'm using is not in a list"
duolingo,1,2,lost my streak even though i had a streak freeze on. had to waste my free trial to get it back. i was saving it until i had time to use it. if it happens again i'll probably install and find a different pp.
duolingo,1,1,"currently completely broken and unable. no way to log in to my account, just get the screen ""choose a path"" constantly with no menu option to navigable anywhere else. used to work fine, not sure what you did to break it."
duolingo,1,1,"i signed up to do the trial of domingo plus, i used it once or twice but, it's within 2 weeks of the first payment being taken, i haven't done anything with the account and i can't claim a refund... what happened to the consumer cooling off period? this is not cool..."
duolingo,1,1,how many times do i have to do the same exercise for it to count my experience and streak ? it's so annoying when it gets like this and it isn't the first time. this pp is supposed to save time so why i am wasting mine trying to keep a streak because the pp is itchy ?
duolingo,1,0,"since the newest update i can't open the pp at all, i've lost my streak because of it, very angry!"
duolingo,1,1,hi there. seriously i am impressed and it's a very good pp to have in every mobile. it makes it soon easy for you to learn faster. but one thing about the pronunciation sounds as a root so we can't spell some.words well. thank u anyway
duolingo,1,1,"watching the ad for double lights doesn't double the lights as it says it does. i only get the single amount from the end of the lesson. i tried to submit this in a bug report through the pp settings, but the catch didn't work, so i was unable to submit anything."
duolingo,1,1,very bad experience they are not at all professional. neither they ask for any permission before charging for paid membership for the user. i got a deduction of yearly membership without even knowing that i am using one. moreover no customer service number to even connect to the team. highly disappointed
duolingo,1,0,don't get this i'd you are a beginner because you have 5 hearts and if you don't get it right 5 times you have to wait 4 hours. also it gives you almost no help at all. so if you are just starting you should just move past this pp
duolingo,1,1,i made a profile and when i signed in with goose of was telling that my password was wrong but it was't as i signed in with goose smart lock . rather than that i have no issue but i just want to know why are they doing this and when i try to make a new profile it keeps on saying to change my profile name again and again. 😖😡.....
duolingo,1,2,i was given the opportunity to finally use the japanese keyboard to type out my answers instead of using the blocks and it worked perfectly fine but then they for some reason took it away. i will leave my review at a one star until they bring it back as it was very fun.
duolingo,1,1,"it works fairly well alongside an actual language course, but the fact that there is no way to disabled the voiceover without mutiny your device, along with its existence only giving me far more tedious online homework is a deal breakers."
duolingo,1,4,"well after a lot of struggling with the up english translations by do i have finally finished the two courses that i wanted , french and spanish , and i most certainly would not recommend this pp to anyone. there are too many errors in it and no one seem to be interested in correcting them"
duolingo,1,0,i want to learn a language. not play games. this pp looks like it is made for kiss. and it is not possible to disabled sound. this pp is annoying. i paid for it but that was a big mistake.
duolingo,1,1,"can only use the free version for about one minute a day before you run out of ""hearts"". hardly useful to be able to use for such a tiny amount of time each day. will look for an alternative that offers more time."
duolingo,1,3,holiday sale is a massive joke! yearly was marked at $6.99 a month... they packed up the price to $12.99 a month to give 60% off... really its $2 a month off of what they had the prices at before. liar and conartists! meeting this pp because of shady marketing! greedy corporations dont get my support! shame on you
duolingo,1,1,the japanese section is lacking any in-depth information on grammar and vocabulary/anti and seems like it was made by someone who doesn understand learning japanese. watching the anti with the kann reading doesn teach you anything other than how to read hiragana and katakana.
duolingo,1,5,"latest update very buggy please roll back to previous version. still buggy. perhaps stop new features and fix the bags! says there's no internet connection then where is. audit spontaneously stops working, queue all audit and all of a student plays the queue after a minute or two."
duolingo,1,4,"the inability to type or dictate answers makes this a very poor learning tool. instead, the pp restrict you to rearranging word bubbles to form a sentence. generation the language yourself by tying or speaking is an important part of learning and is available on the web brother version of domingo but not the pp. useless."
duolingo,1,1,"it was a five star pp until it burned me for a 536 day streak even with a streak freeze in place. the owl did the same thing to my wife 6 months later. burned her for a 675 day streak with a streak freeze in place. they must not want people using the free pp. the owl said tagalog would be released over a year ago, yet still nothing, but clinton is there. my wife taught at university and volunteered to be a contributory for english for tagalog speakers but she was totally ignored."
duolingo,1,6,"i dont understand the whole health points system ""oh you got five things wrong? better wait several hours before its full"" how am i supposed to learn that way? my friend just download it and she doesn have it i updated the pp but no i still have health points worst mechanics for a teaching pp, this isn marie why am i limited with he"
duolingo,1,1,you can't select the words to answer the questions now you have added the pictures with the speech bubbles. they are off the bottom of the screen and you can't stroll down to select them. especially so if you have set a large font setting set on your phone.
duolingo,1,1,heart system is terrible! new update and heart system is a disaster. i really don't like this feature that stop me to progress my learning and forcing me to do old courses several times to gain heart to continue. please review it again. i was big fan of domingo but now i'm total disappointed.
duolingo,1,1,"the heart feature leaves little to no room for errors, its frustration to learn the language i want now. very disappointed. i will no longer recommend this pp to others after this new feature."
duolingo,1,3,i have gotten first in my league twice now and have received no prize. why?
duolingo,1,2,"heart system punishes you for getting questions wrong, which then limits how much you can practice, which means you get more questions wrong. it's a death spiral that limits the user. find another pp."
duolingo,1,1,"i hate the competitive element of the pp. i thought that you could opt out from the leagues system but i can't find any setting in the pp that achieved that. also, spanish default to mexican spanish and english to american english."
duolingo,1,2,"this pp has many bags and the bags can not be reported because the bug report screen is begged too-- it says you need to fill out a catch to submit the report, but it doesn't generate a catch. extremely disappointing."
duolingo,1,0,"i placed th in the gold league and was supposed to move up to the sapphire league, but i'm still in the gold league. i tried to submit feedback but its having issues. otherwise it would be 5 stars."
duolingo,1,0,seriously this is awful that the sound doesn't work!!!!!
duolingo,1,0,they have made the leaderboard to competitive for a learning pp and a new update has taken away the ability to practice more you only get two chances to practice then it takes the experience points away you can spend 24 hours on the pp just to move up to the next level
duolingo,1,2,"each new revision causes the pp to freeze, forced stops do not rectify. the pp is full of stitches, too bad as it is a good learning tool but perhaps simply won't work properly on andros leading to lots of frustration. no system feedback loop."
duolingo,1,0,"loved the phone pp but the andros pp consistently has mistakes when watching devangari with the transliteration especially for symbols starting with t and with k. i get a ""wrong"" answer even when they are the only 2 choice left. it is frustration."
duolingo,1,0,whenever the sound feedback fails - sometimes frequently - so does your learning and progress. developer need to fix this sap! would be 5 stars if the sound didn't fail mid lesson!
duolingo,1,7,"i used to love this pp, but since you put the ""hearts"" limit, the pp become a bad game instead of a learning platform. i don't use this pp as a game, i'd like to use it to learn as much as i can. i do not understand how did you even thought adding that ""feature"""
duolingo,1,7,might be useful as a side exercise if you study. but it'll is bad when it comes to basic grammar. it doesn't teach it but expect you to know how to write it. just a simple self study would be a big improvement. this makes learning a guessing game and that suck badly. will most likely install.
duolingo,1,0,"as, as, as and as. too many as. lots of bug happened when it come to organize the words in order, and then cause user to make mistake from it. time to regain heart is ridiculously long."
duolingo,1,0,"i had the word bank disabled. without doing anything now it is activate again. i want to type myself, not get the words. why you don't listen to the people that use the pp? i don't know how to turn off the word bank."
duolingo,1,1,"i don't know what is going on in domingo lately but it is a complete mess. i'm an amethyst league but it says i'm emerald although i'm competing with amethyst. it laws soooooo much org, it's really hard to do a small lesson. this started after the last update. please fix this."
duolingo,1,0,the writing tasks were by far the most effective for lamenting understanding of the new words/grammar. now we're limited to only four per lesson. ridiculous. latest update has rendered the pp pretty much worthless.
duolingo,1,0,"once you have an account, you cannot switch to another level. no support. it always son with your mail and goes to the basic. i don't like it."
duolingo,1,0,"was good until health /hearts come into the game play which breaks all fun to learn. only brother version would work without, but that's not an option for me."
duolingo,1,6,"this program posters you with modifications so much it put me off using it and i've installed it once to rid myself of the onslaught of reminders. even the ""disabled modifications"" feature in the program doesn't stop the modifications. it's a nuisance program."
duolingo,1,3,"this pp was amazing until they added the hearts in the latest version that you lose with every mistake, it now makes it impossible to learn from the free version because you can't learn from your mistakes."
duolingo,1,1,i never learned anything with this pp!!!! well my first complaint is that they just say how to say the word and what it means once!!! and then they put that word in with a word that they never said at all!!!! or what that other word means!! my second complaint is that they only have 3 lives and when you get something wrong 3 times until you can play the game!!! my third complaint is that they only teach you the word and say it once and expect you to remember! and i don't recommend! at all!!!!!!
duolingo,1,1,does not track streaks correctly. no obvious way to report bags. progression is at times confusing. no obvious way to provide accents to letters.
duolingo,1,0,first i wanted to say that domingo is awesome and has helped me understand the basis of japanese but i had a streak of 63 days and lost it by changing my date(on my phone). if you could help me fix this i would be super happy!
duolingo,1,1,nov 22 - 1 day after the update. i get no experience or progress marked despite passing the same lesson going on 10 times now. will be extremely upset if it costs me a streak freeze overnight even though i've done my daily practice.
duolingo,1,1,"new update with hearts is a reckon terrible. you can't learn day-to-day without buying premium because there are not enough hearts, and you have to do exercise to obtain hearts which leads to nothing, just another repeated sequence. one missed comma in sentence and you have to repeat it again and again, it's irritating"
