app,ratings,helpful-vote,sentence
duolingo,5,0,just wish they had scottish garlic.
duolingo,5,0,that would make me love it with nothing ill to say about it.
duolingo,5,0,edit: scottish garlic for english speakers is here!
duolingo,5,0,but i'm not happy about clubs being gone.
duolingo,5,0,i miss it.
duolingo,5,0,that's one of the only reasons i can think of for why i wouldn't like it.
duolingo,5,0,p.s.
duolingo,5,0,"i'm on andros, so there is no heart system."
duolingo,5,0,i love it so much😀!!!!!
duolingo,5,0,"i like how they added so many more languages 🇮🇹🇳🇱🇱🇷,so i can learn lots of them.in school i learn french and with domingo i can get a higher mark."
duolingo,5,0,"but i don't like how you added a heart❤ ,now i can't play for long because it takes away a heart every time i get a question wrong.if you only have 1 heart left and your half way through a lesson,and make a mistake you have to pay or you quit the lesson and i can't pay so i have to quit."
duolingo,5,0,😣😭 but the rest of it is good.
duolingo,5,2,"very well done, it is rare to see an pp providing such comprehensive teachings and exercises for free (there are many stages and each has a few levels so you can be familiar with what you have learnt)... and each exercise is short, which makes it handy for those who are busy (i use this pp while i am traveling to school) i highly recommend this pp to you all :d and am currently learning german, good luck to you all!"
duolingo,5,3,this is a great system.
duolingo,5,3,good use of different tools to match preferred learning style.
duolingo,5,3,liked the fun and the competitive elements coupled with in pp incentive.
duolingo,5,3,also it really works.
duolingo,5,3,"i have tried many language learning systems and this one has delivered more progress in a couple of months at half an hour a day (more if i am having lots of fun), than others achieved with me in a couple of years!"
duolingo,5,3,top marks domingo!
duolingo,5,3,spanish next!
duolingo,5,3,"or maybe italian, or irish....."
duolingo,5,0,"i honestly thought i wasn't going to learn anything and that this pp would be super hard, but honestly i feel like its taught me so much in so little time."
duolingo,5,0,it's easy to use and it's fun!
duolingo,5,0,its so exciting.
duolingo,5,0,its like a game.
duolingo,5,0,learning have never been so easy and so much fun.
duolingo,5,0,great pp
duolingo,5,0,i love the pp and i've only had for about a week.
duolingo,5,0,"one small question, is it normal that for organ alphabet lesson 3 i keep getting questions about cities and starbucks?"
duolingo,5,0,i had those at basis 1 (borrowed words)
duolingo,5,1,it is great using domingo on andros and computer and it can help you learn a language free no matter you are a beginner or not.
duolingo,5,1,there are many languages to learn and i really suggest clinking on tips to learn deeper.
duolingo,5,1,"it helps you listen, speak, read and write and when you need more real communications, you can join events at your neighborhood."
duolingo,5,1,love it a lot.
duolingo,5,0,i personally love it it's a nice language learning pp but to really benefit you must use it regularly
duolingo,5,0,very helpful for practice and we can also learn any languages easily.
duolingo,5,2,i'm a beginner learning french and i love this pp.
duolingo,5,2,"i am quite competitive so this pp is great for my learning because it allows me to ""compete"" with others in getting to the next ""level""."
duolingo,5,2,i also really like a possibility of practicing different nasal sounds that are so difficult about french (there are exercises that get you to recognise very similar sounding combinations of letters and there are also opportunities to pronounce words and phrases where it tells you if you got it right or not.
duolingo,5,0,"i really love this pp , it's truly amazing you can learn so many languages with easiest ways and how it encourages you!"
duolingo,5,0,", i personally love french and i tried learning it and i can say i can talk in it good not client yet but it's truly incredible ."
duolingo,5,0,i recommend using it cause it's truly amazing and easy to use.
duolingo,5,0,thanks for making this pp💕
duolingo,5,1,"interesting approach, and it works!"
duolingo,5,1,"you learn a foreign language without even noticing it 😆 personally i'd love a bit more grammar (a lot of it, actually) but then again, domingo helps you getting accustomed to the new language well enough so it's up to you to go even further..., like, for instance, to study it at any superior (academic) level you'd like."
duolingo,5,1,"and, quite important, it sports such a lovely interface :) great job, domingo!"
duolingo,5,0,great experience and a fun way to learn.
duolingo,5,0,it would be greater if the pp does not stop sending modifications after a few days and maybe a little bit of change concerning the content of the notifocations would be greater as well.
duolingo,5,0,thank you!
duolingo,5,1,"fantastic way to learn another language i have had a really hard time in other classes and programs learning spanish, but this is actually enjoyable and game like that it makes it easy to learn, it's also really repetition to where the farther you get in you feel like you naturally know the words, and it's legitimate free where you're not wrapped into not exceeding without upbraiding."
duolingo,5,1,highly recommend.
duolingo,5,0,"i picked up the pp to refresh my high school french, and it has been efficacious."
duolingo,5,0,"i've been mostly taking very small, sub-10-minute lessons, improving slowly with practically no impact on my schedule, but i expect it would also support a far more focused effort, with the quit, stories and podcast functions they've added."
duolingo,5,0,excellent.
duolingo,5,0,only wish the stories were longer.
duolingo,5,0,and an interactive vocal list.
duolingo,5,1,domingo has been a useful and nicely structures way to keep myself involved daily with the languages i enjoy.
duolingo,5,1,"by itself it probably won't make you client, but combined with some classes or tutoring it is a nice way to practice and learn."
duolingo,5,1,"there are some pretty frequent jokes to purchase the upgrade, but they are not obnoxious and the free version is pretty powerful."
duolingo,5,0,a great way to learn and practice languages.
duolingo,5,0,"some things needed: 1. some better explanations on grammar rules, especially ones in the learning language but not present in the native language (e.g."
duolingo,5,0,formal).
duolingo,5,0,2. it would be nice to change the colour slightly on the entry box depending on whether the learning or native language is required.
duolingo,5,0,so many times i enter the wrong language.
duolingo,5,0,3. where's tagalog?
duolingo,5,0,it seems there are filipinos wherever i travel and there over 100m native speakers.
duolingo,5,0,excellent interface.
duolingo,5,0,well paced lessons.
duolingo,5,0,endure that you correct your mistakes.
duolingo,5,0,great tool for beginners to get familiar with the basis and to develop confidence while learning a new language.
duolingo,5,0,"reading, writing, listening and speaking are involved in the process, which makes it more fun and engaging."
duolingo,5,0,all gradually and at the pace you choose.
duolingo,5,0,thank you for all the work you've done refining this pp.
duolingo,5,7,absolutely love this pp.
duolingo,5,7,"when you have trouble with words or phrases, it gives you questions containing them more frequently so that you can correct your problem areas promptly."
duolingo,5,7,"even drops in for a few little ""congress on your hard work!"""
duolingo,5,7,messages as you practice.
duolingo,5,7,"its a very comfortable, fun and easy way to learn a language."
duolingo,5,1,"although its an awesome language learning pp, but sometimes during in any particular section of language, it goes few steps ahead without the person who is learning having any clue for it, so i would just like to suggest that, it would be nice if you make or sections easier and dont advance rapidly to another step without clearing up all the previous doubts"
duolingo,5,10,really good language learning pp.
duolingo,5,10,there are a few issues that could be improved.
duolingo,5,10,sometimes it assumes you've already learned a word and asks you what it means.
duolingo,5,10,i already knew some of the language i am learning so it didn't happen often.
duolingo,5,10,"this is great at teaching you how to read, spell and speak the words."
duolingo,5,10,not great for grammar and reasons why things are done a certain way.
duolingo,5,1,domingo is easy to use and a great way to learn a language or refresh one's knowledge through short daily exercises.
duolingo,5,1,"it's good if you just want to learn a language to communicate in it but if one wants to understand it more from grammatical point of view, one has to use other apes, webster or books."
duolingo,5,1,"however, this is not a flaw as it is not it's purpose."
duolingo,5,13,there is not enough space in this comment section for me to express how much i love this pp!!
duolingo,5,13,i've been using domingo for 2 years now and haven't had any problems or unexpected clashes.
duolingo,5,13,this pp works fearlessly!
duolingo,5,13,oh and you will learn the language you choose.
duolingo,5,13,couldn't be easier!
duolingo,5,13,best educational/language learning pp available on any platform.
duolingo,5,13,i love domingo!!
duolingo,5,13,!
duolingo,5,10,amazing.
duolingo,5,10,i love it!
duolingo,5,10,it's fun & i look forward to using the pp daily.
duolingo,5,10,"i'm a complete beginner and really feel like it has helped me read, write, and say words in spanish little by little."
duolingo,5,10,i'm confident i can become client or get close to it if i keep at it.
duolingo,5,10,my boyfriend also has the pp and enjoys it.
duolingo,5,10,he encouraged me to use it.
duolingo,5,10,he uses it to brush up on his spanish so he can help me if i have questions.
duolingo,5,10,i like how you can add friends through the pp and see how they are doing.
duolingo,5,2,this pp is really great!
duolingo,5,2,but i really would like if the time if the lives (in the premium version) will be shorten a bit because i'm always studying the course that i picked everyday when i have time.
duolingo,5,2,and it turns out that i really have many time to study the courses that i chose.
duolingo,5,2,"it's okay though, since the practice also helps me get better."
duolingo,5,2,i really love this pp since it makes my studying in languages is better that the other apes that i have tried.
duolingo,5,0,"super helpful, one of the best apes out there to learn a new language from scratch"
duolingo,5,0,no.
duolingo,5,0,"1 pp for learning new languages hands down, although some languages are a little only they have a great feedback system"
duolingo,5,0,great pp.
duolingo,5,0,i use it when i have free time instead of wasting my time on other social media platforms
duolingo,5,0,the best way to start.
duolingo,5,0,"i will recommend something like some grammar pills, but the rest is just perfect."
duolingo,5,0,"very easy to use pp, extremely well thought out engagement approach to keep the user engaged."
duolingo,5,0,steady pace which suits me.
duolingo,5,0,clever use of learned words.
duolingo,5,0,would recommend.
duolingo,5,0,"very easy to use, and i'm actually learning the language."
duolingo,5,0,highly recommend to anyone who wants to learn a new language in just a few minutes a day.
duolingo,5,0,i breaking love this pp!
duolingo,5,0,i've been able to learn welsh and the use of visual really helps!
duolingo,5,0,exceptional but though the letters are bit confusing in terms of survive or book type.
duolingo,5,6,i love learning languages on domingo.
duolingo,5,6,"i've tried irish, german, italian, organ, polish and greek so far."
duolingo,5,6,only thing i'd like more of is more pronunciation help in the lessons.
duolingo,5,6,"for a free pp, this one is great!"
duolingo,5,6,"ok, when i actually took the time to click on every possible thing in pp, i found pronunciation help and extra guidance upon clinking the light bulb icon."
duolingo,5,6,perfect.
duolingo,5,0,"update, great pp, very user friendly making learning fun."
duolingo,5,0,"i have learned so much spanish in so little time, recently however i have been unable to access lessons when office, though i am a plus subscribe."
duolingo,5,0,"i have contracted domingo support, but not heard back yet."
duolingo,5,0,this is particularly important to me as i travel a lot and it would be useful to use the pp when on a long flight
duolingo,5,0,awesome experience.
duolingo,5,0,it gets the job done slowly but surely.
duolingo,5,0,anyone determined can learn a language for free!
duolingo,5,0,i highly recommend domingo to anyone.
duolingo,5,1,"accessible, effective, and fun."
duolingo,5,1,the graphics and voices are pleasant.
duolingo,5,1,"good variety of ways to practice, with the option to test out of basic levels when ready."
duolingo,5,1,there are just enough game-like features to motivate extra study.
duolingo,5,1,"for example, errors cost ❤️; i love that you can earn extra ❤️s by practicing."
duolingo,5,1,"awards for ""streaks,"" consistency, etc."
duolingo,5,1,"as appear regularly in the free version, between lessons, clearly identified."
duolingo,5,1,"watching video as is optional, and ears gems you can spend in the game."
duolingo,5,0,i feel relaxed and confident when using domingo and am surprised at the amount of vocabulary i've learnt in such a short space of time.
duolingo,5,2,"well designed pp, that works very efficiently and which has finally made some basic rules of latin stick in my memory."
duolingo,5,2,"the only complaint is, apart from italy and rome, the use of mostly i american place names, which won't ever come up in classic or ecclesiastical latin literature, which is what i at want to be able to read eventually."
duolingo,5,224,i love this pp!
duolingo,5,224,it feels like a game which actually does makes learning the language fun.
duolingo,5,224,i really like that if you run out of hearts you're able to gain more by doing a practice round.. it forces you to go over the same words and phrases and verb tense over and over in order to continue and it makes retaining the information very easy.
duolingo,5,224,i'm 2 weeks into learning german and can't believe how much i've retained.
duolingo,5,0,easy to use interface and fun challenges make domingo represent a significant help for learning vocabulary of a language.
duolingo,5,0,should be treated as a compliment to other methods of language learning and not a standalone tool.
duolingo,5,0,on a 1010 day streak now with no signs of stopping!
duolingo,5,0,overall a great companion tool for language earners.
duolingo,5,0,the best pp to get the basis of a language.
duolingo,5,0,it makes it quite fun and the league can sometimes really motivate :)
duolingo,5,0,this is the best game ever!
duolingo,5,0,this is the first time i see a language learning game that doesn't need to be paid.
duolingo,5,0,"at first, from what people were saying on couture, i thought at first this was a horror game until i searched up 'language learning' this was the first thing that came up."
duolingo,5,0,keep up this great game!
duolingo,5,0,"just getting started, but the best part seems to be that i can squeeze in 5 minutes of practice anywhere."
duolingo,5,0,great pp to learn a language quickly!
duolingo,5,0,cuts to the chase
duolingo,5,1,this is a delightful pp that build up my language skill in a fun way.
duolingo,5,1,"i stated from nothing and i'm learning very quickly, enjoying it all along."
duolingo,5,1,i've been learning for nearly two months now and still enjoying it a lot.
duolingo,5,1,"today i discovered the story section on the webster, which is lots of fun now that i've learned quite a bit of vocal."
duolingo,5,0,i love working on this (almost) every day.
duolingo,5,0,refreshing my spanish over the last year has been great.
duolingo,5,0,recently i started scottish garlic which is so much fun.
duolingo,5,0,"dear do, for languages like garlic it would be very helpful to have an audit also on the pick one of three tasks."
duolingo,5,0,and i would love a course in mori and one of token's pelvis languages.
duolingo,5,0,thank you for providing free and fun education :)
duolingo,5,0,domingo is great!
duolingo,5,0,this is not a helpful review because there would be so much stuff to say about how awesome it is!
duolingo,5,0,so i am not going to list all that stuff that would persuade you to get the pp.
duolingo,5,0,"i am just going to say that i highly recommend it, especially if you are a student currently learning a large like me."
duolingo,5,0,great pp.
duolingo,5,0,maybe add some more languages.
duolingo,5,0,but overall it is good.
duolingo,5,0,really excellent pp.
duolingo,5,0,"it really has helped me learn french in a simple, fun way."
duolingo,5,0,love ❤️ the heart system...awesome and free!
duolingo,5,0,so far it's working pretty well.
duolingo,5,0,i like the different ways you practice and learn vocabulary and sentence structure.
duolingo,5,0,"it sometimes feels repetition, but hey that's how you learn."
duolingo,5,0,i also like the environment (the podcast and things) that let you experience the language in different ways.
duolingo,5,0,"this pp is so incredible, because you can learn more languages, and is so funny to use!"
duolingo,5,0,"domingo is a very easy pp to use it helped me learn new words, but the hearts kind suck but they do have practice on domingo witch i do every day!"
duolingo,5,0,i recommend learning bowels and continents first it really helps!!!
duolingo,5,0,but i definitely recommend this pp for anyone.
duolingo,5,0,it's the most helpful and the best language application i've ever used and been using it for 1 year now.
duolingo,5,0,"only got one problem in its new update about the sound of the word; when i click on the words to listen to, no sound is played."
duolingo,5,0,appreciate if this problem can be fixed.
duolingo,5,0,big thanks to domingo's team♥️
duolingo,5,116,this pp is by far one of the best things i've ever download.
duolingo,5,116,"not only has do convinced me to stop wasting time watching brain-dead couture video, i can now actually speak in a different language!"
duolingo,5,116,"also the whole stories feature is great as it gives a fairly good stimulation of how conversations are held, which in turn is vital for becoming proficient in a language."
duolingo,5,0,fun and easy to use.
duolingo,5,0,very practical for language learning.
duolingo,5,0,domingo is the best free language learning pp i've used.
duolingo,5,0,it's efficient for what it is and is still growing as they update it.
duolingo,5,0,i'm actually learning.
duolingo,5,0,thoroughly enjoy!
duolingo,5,0,this pp is amazing at helping me learn a foreign language!
duolingo,5,0,so many to choose from and they make it fun!
duolingo,5,0,would recommend 100 percent!
duolingo,5,0,easy to use and provides the necessary repetition for learning a foreign language.
duolingo,5,0,awesome the best pp for studying new languages.
duolingo,5,0,it provides speaking and writing exercises and new vocabulary words to learn.
duolingo,5,0,i just want dark mode pus
duolingo,5,0,it's very educational and guides me at a slow pace and it's an excellent language learning experience
duolingo,5,0,love this pp it is great!
duolingo,5,0,works very well for understanding words!
duolingo,5,0,why i can't hear the pronunciation?
duolingo,5,0,i reinstate the pp but it doesn't solve the problem.
duolingo,5,0,great free pp.
duolingo,5,0,i am very quickly brushing up on my spanish with their easy to follow and multi dimensions lessons.
duolingo,5,0,set up just like those adjective games but learning quickly at the same time.
duolingo,5,0,i can't wait each day for a moment to play again.
duolingo,5,0,"i enjoy these podcasts- varied subjects give the opportunity to learn diverse vocabulary; the true stories are inspiring, they spread progressive ideas and/or give a good insight into latinoamerican ways of life, culture, history but also of difficulties these countries encounter nowadays."
duolingo,5,1,"i prefer the old version that doesn't have lives, the reason i use domingo is because you don't need lives like all the other language learning apes."
duolingo,5,1,"with the current version, nothing is special about it please get the original with lights instead of gems and no need for live, it without these doesn't set domingo apart from any other language learning pp."
duolingo,5,0,great pp and you get a good amount of tools for free.
duolingo,5,0,the only issue i have is that for languages i've studied before its hard to find the right placement for myself.
duolingo,5,0,some skill are high level other parts low so i don't know how to assess myself.
duolingo,5,0,the tool itself is wonderful!
duolingo,5,0,it is a great software.
duolingo,5,0,but i have a request.
duolingo,5,0,"i didn buy the software but using it by watching adds.can you please let us use the nodules office which ever we already completed (because, as we have already supported your good pp by watching required number of adds for those completed nodules)...i think in this way you can more promote your good work towards free education."
duolingo,5,0,thank you in advance...
duolingo,5,0,i am finding the pp easy to navigable.
duolingo,5,0,"if you're not a paid subscribe there is a free practice option that gives you extra time to really learn what you have done during a lesson, when you run out of hearts."
duolingo,5,0,it is great so far!
duolingo,5,0,i am learning and pretty quickly it seems.
duolingo,5,0,i love this pp so far!
duolingo,5,0,i love this pp.
duolingo,5,0,"it's so much fun, smart and easy."
duolingo,5,0,and i am really learning!
duolingo,5,0,"si, si, es may buena!"
duolingo,5,0,here's an update five months later: i have been using the plus version and practicing daily and have learned so much.
duolingo,5,0,i highly recommend this program.
duolingo,5,0,i'm not very good with learning new stuff but this has helped me beyond my dreams.
duolingo,5,0,i know many people can just go and not look back but i have to frequently go back and do it all again and again and again.
duolingo,5,0,and i'm able to keep visiting the areas i need to the most.
duolingo,5,0,thank you for making a program that i can work on at my desire.
duolingo,5,0,"i know there are others like me out there, well this is what you need if you truly want to learn other languages."
duolingo,5,0,good luck and keep going forward.
duolingo,5,0,"it really helps with learning a language, if you want to learn a language for free just click on the pp."
duolingo,5,0,this a well designed pp that not only reaches you a language but encourages you to keep practicing skill you've already learned so you don't lose them.
duolingo,5,0,and it does it all for free.
duolingo,5,0,"yes, there are adds but they don't take away from the experience."
duolingo,5,0,i'm having fun learning a language and i didn't think that would ever happen.
duolingo,5,0,"easy to operate, mostly very accurate - a boon to learning a language!"
duolingo,5,5,"a current difference with the desktop version is that it costs five lights to test out of a level, but you can also earn double lights for watching an add."
duolingo,5,5,"the desktop version currently costs no lights to test out, and there are no video as."
duolingo,5,5,if you are in bed you can tell it you can't listen or speak now and audit questions will be suspended for an hour.
duolingo,5,5,once you hit checkpoint one you can read stories.
duolingo,5,5,in the german course they are cut and humorous.
duolingo,5,5,the whole learning experience is great!
duolingo,5,0,"i think it's awesome, i'm really learning!"
duolingo,5,0,there could be more peaks with the paid version though :)
duolingo,5,0,a very smart pp.
duolingo,5,0,"play with a benefit, learn in an easy, fun way."
duolingo,5,2,"it's great, but i wouldn't call it perfect, however, for learning languages like german, english, swedish, russian, chinese, arabic and more, domingo is perfect for getting a very good understanding of whichever language you're trying to learn."
duolingo,5,2,"and i appreciate them having option like naval and hawaiian, so domingo, rock on!"
duolingo,5,0,"this is hands down the best pp or technique i've used for learning a new language...i did rossetta stone for months and only retained a fraction.... still early in getting serious with learning, but so far i'm finding myself recognizing things and instantly translating them not just remembering that a symbol means something in my native tongue but actually picturing the thing in my mind sans english word!"
duolingo,5,0,i like the pp they make it easy and fun to learn and they really work with you in trying to progress.
duolingo,5,2,"having been using it for more than one year, i am really impressed by domingo for its concise and smart layout, systematic course design and various incentive to help you progress!"
duolingo,5,2,"recently i just got the new offering of short stories, really love it!"
duolingo,5,2,the stories are funny and very useful!
duolingo,5,1,native english speaker in the us.
duolingo,5,1,i've been using domingo for years!
duolingo,5,1,"after i took german in high school, i wanted to continue learning."
duolingo,5,1,"the most recent update added ""stories"" & that has been the best thing it's ever had."
duolingo,5,1,"this let's you read, & hear, a realistic conversation between people."
duolingo,5,1,"the words can then be tapped to review what they mean, & you learn a lot through the context!"
duolingo,5,1,"i've been very pleased with it as a basic learning course, but be sure to use external material to learn!"
duolingo,5,0,"like that it provides exercise with different language skill, including not only vocal exercise, but also listening and speaking practice."
duolingo,5,0,like that it even has speaking practice with a voice detection function to see if the pronunciation are correct.
duolingo,5,0,would be great if there are more advanced levels of learning.
duolingo,5,0,honestly a fun and easy way to learn something so very very valuable!
duolingo,5,1,just started as a beginner but so far it seems to be teaching in a way that i retain because i am already able to use what i have learned to start communicating with my much more advanced wife.
duolingo,5,1,it is very fun so far.
duolingo,5,1,you have to remember to fill your heart health to make sure you don't lose your progress!!
duolingo,5,1,!
duolingo,5,0,absolutely amazing!
duolingo,5,0,i love this pp.
duolingo,5,0,it makes learning languages fun and effective.
duolingo,5,3,i've only been using domingo for a few days but i enjoy every second.
duolingo,5,3,it can be quite repetition but i'm sure that's why it's effective.
duolingo,5,3,the way the exercises vary in format help with true comprehension.
duolingo,5,3,so far i love it!
duolingo,5,3,will probably pay for the plus version without adds.
duolingo,5,0,it's great.
duolingo,5,0,it takes its time to teach you slowly.
duolingo,5,0,before each lesson you can click a little icon and it gives you a renown of what you'll be learning.
duolingo,5,0,"i'm about 1 month into my german lessons and i feel confident that if i stick this out, it would only take a few more months for me to feel comfortable holding a conversation."
duolingo,5,0,love how it progresses in difficulty and provides different ways to learn.
duolingo,5,11,i like the fact that i can be learning while waiting for the elevator or the train.
duolingo,5,11,the step by step and repetition help a lot!
duolingo,5,11,and i love the new feature of speaking into the microphone as a test question.
duolingo,5,11,that's awesome!
duolingo,5,11,i wish i could be taught some words before being tested on them.
duolingo,5,11,"but often times, one can press on the word for the translation so that helps."
duolingo,5,0,lots of fun and learning a new skill.
duolingo,5,0,as adjective as a game.
duolingo,5,0,really great.
duolingo,5,1,"wonderful, i'm loving it, easy to use and you have taken many efforts to teach the languages that's really awesome."
duolingo,5,1,plus everything's free 😇now.
duolingo,5,1,"only one concern, please make available more practice for speaking, otherwise learning, reading,writing is very nice and easy to understand."
duolingo,5,1,🌟🌟🌟🌟🌟 rest all the available features are too good🔥
duolingo,5,0,"i love this pp, i've been on it for about an hour and already know a lot of basic swedish and i find it very fun, i also love how practicing more can get you more hearts to practice more."
duolingo,5,0,it makes it really easy and i'm really proud of myself.
duolingo,5,4,i would like for italian & japanese to be added to domingo stories.
duolingo,5,4,it's a pretty useful tool.
duolingo,5,4,i've been using it for spanish & it helps me better understand the language more than the regular way of studying with domingo.
duolingo,5,4,the regular way is also good.
duolingo,5,4,but seems like more of a way to reinforce what i've learned for me.
duolingo,5,4,so i wouldn't want to get rid of the regular way.
duolingo,5,0,"nice pp, learning easy and fun and helps to learn different languages and u can take 4-5 languages at one account, the best facilities of this pp are we can take many language on one account, makes learning easy and fun for free, it freeze but get back to normal at 4 seconds!"
duolingo,5,0,you can definitely download this pp💝💝💝👏👏👏👍👍👍👌👌👌👌 domingo makes learner understand the language by it's source.
duolingo,5,0,"domingo doesn't contains much as and makes learning easy, fun and you can trust this is best"
duolingo,5,0,domingo is a really good pp.
duolingo,5,0,it was recommended by one of my friend.
duolingo,5,0,easy to use and understand the system as well.
duolingo,5,0,"it'll be better that can connect with friends live, such as live chats, audit calls.from that we can resolve our language matters with natives."
duolingo,5,0,i love it because the hearts make you focus more and its so easy to learn and how you can learn multiple languages on the same pp its just a perfect pp and i love it and so do all my friends!
duolingo,5,0,"i shared this pp with my friends and my family ,my sisters are learning japanese and my dad is learning french to!"
duolingo,5,0,really great!
duolingo,5,0,"you practice reading, hearing, and speaking ...immersion"
duolingo,5,0,"great: easy to use, fun and thorough at the same time."
duolingo,5,0,this pp has been great.
duolingo,5,0,a very easy way to ease into learning a new language.
duolingo,5,0,it was very nice i spend more than oh a day on this pp but now sometimes it doesn't work do not unload pictures and not playing the voices plllleeeeaaaaazzzz fix the buzz
duolingo,5,0,"domingo has been quite helpful, precise and easy to use."
duolingo,5,0,very engaging and adjective.
duolingo,5,0,college language classes should take some notes.
duolingo,5,0,great pp for learning a language at your own pace.
duolingo,5,0,simple.
duolingo,5,0,fast.
duolingo,5,0,easy.
duolingo,5,0,just like a language learning pp should be.
duolingo,5,0,absolute beast.
duolingo,5,0,now it's updated like the is version and has all the web features on it.
duolingo,5,0,super fun to use to learn a language.
duolingo,5,0,but always remember that you need be following a course as well.
duolingo,5,0,"this application can be used just for learning new words sentence formation, not for learning proper grammar."
duolingo,5,3,"i love this pp, but i do have a few ideas: 1) have personal data (e.g most up earn in one day, longest streak, etc) accessible so that we can compete with ourselves as well as others; 2) give us proper profile pages which could display this data publicly, including information about how long we have been using the pp and similar details; 3) let us set goals, eg no."
duolingo,5,3,of crowns in amount of time and give us ways to track our progress on these goals.
duolingo,5,3,thank you for putting stories on the pp!!!!
duolingo,5,3,!
duolingo,5,0,really helpful and instructive.
duolingo,5,0,easy to follow with target to aim for.
duolingo,5,0,"as an older person, whose memory is not as it once was, the lessons are very constructive and encouraging."
duolingo,5,0,really enjoy it and would recommend it to anyone to give it a go.
duolingo,5,0,it's a fabulous pp i'm learning french and the way you learn is great with a very good recalling of your lessons ...love it !
duolingo,5,0,!
duolingo,5,0,such a great pp.
duolingo,5,0,makes learning fun n and unapproachable!
duolingo,5,0,i'm hooked :)
duolingo,5,0,love this pp with the little green owl who misses me if i stay away too long!
duolingo,5,0,like my cut little muddy who reminds me to keep practicing my spanish!
duolingo,5,0,"fun, realistic and practical exercises to get you learning quickly!"
duolingo,5,1,i like the way this pp makes learning possible in those few little minutes of your day between the bigger jobs.
duolingo,5,1,it all adds up.
duolingo,5,1,"there are a few minor bags in some lessons, but nothing that really inhibit enjoying the learning process."
duolingo,5,1,deserved popular and recommended.
duolingo,5,0,"since domingo is so well established and probably the best pp for learning foreign languages, perhaps it's time to supplement some parts with some grammatical explanations about the various linguistic phenomena (such as common tends) for the additional benefit of the learner."
duolingo,5,0,pretty good pp.
duolingo,5,0,"but should show the translation of the words you are asked to recognise by sound, as is meaningless if you don't know what they are...and goose doesn't or can't translate either, as that's not that good either!"
duolingo,5,0,"so, you don't improve on the wee words!!"
duolingo,5,0,"otherwise, am enjoying and am learning."
duolingo,5,0,absolutely one of the best apes for learning different lingo.. definitely easy to use and learn from.
duolingo,5,0,found this pp brilliant to use in learning a new language.
duolingo,5,0,"good repetition, and introduction to new words plus the encouragement of practice hearts to progress with learning."
duolingo,5,0,you can also slow down the speech to make it easier to translate to your chosen language.
duolingo,5,0,great pp.
duolingo,5,0,although i am just at the beginning stages of learning it is fun and information
duolingo,5,1,currently am unable to hear the choice of sounds at the start of each lesson.
duolingo,5,1,"the audit description comes through fine, but the four option are not spoken once pressed."
duolingo,5,1,otherwise great.
duolingo,5,1,really like the restore function for completed lessons to ensure you don't leave behind previously learned content.
duolingo,5,5,this pp has been great at motivation me to learn a new language as well as refresh me on languages i've learned a little.
duolingo,5,5,i'm also learning new ways to say things in languages i was already familiar with.
duolingo,5,5,for beginners i strongly recommend that you click the lightbulb before starting a lesson test.
duolingo,5,5,the lightbulb takes you to a page that explains the lesson.
duolingo,5,5,most seem to miss that aspect of domingo and get upset when they are immediately asked about words and phrases they don't know.
duolingo,5,0,"i love this pp i am learning french, spanish and welsh and i never dreamed of learning any language."
duolingo,5,0,it not got a lot of as and is a fun way of learning.
duolingo,5,0,if you want feedback i would add little games in between to help you and to know what you struggle with.
duolingo,5,0,one of the favourite apes in my phone.
duolingo,5,0,download it now !!!
duolingo,5,0,❤️📱❤️📱❤️📱❤️📱❤️📱❤️📱❤️
duolingo,5,0,"fantastic pp, very straight forward and easy to understand."
duolingo,5,0,"i love learning on here, it helps with all the relation."
duolingo,5,0,"one thing i would be nice to add is if there was a section with all the words we learned, definition and translation."
duolingo,5,0,so that way for those of us who don't write it down we still have a section to go back to and practice!
duolingo,5,0,great way to learn or refresh a language.
duolingo,5,0,great for daily use.
duolingo,5,1,this pp is really helping me practice and learn in a simple graceful way!
duolingo,5,1,"i'm really grateful for the flow of the lessons, and the convenience of learning from my phone whenever i please."
duolingo,5,1,thank you thank you thank you.
duolingo,5,1,i have only been using it for about a week and i'm already understanding and speaking more espanol.
duolingo,5,1,💛🌵
duolingo,5,0,it is super easy to use the free version.
duolingo,5,0,also to practice to re up your health.
duolingo,5,0,the grammar is a bit funny.
duolingo,5,0,i am practicing ukrainian.
duolingo,5,0,i have a friend who first language is ukraine.
duolingo,5,0,he says it is good.
duolingo,5,0,so far it is a good pp.
duolingo,5,0,i will update my rating after further use.
duolingo,5,0,i am rate 21 in banking so far.
duolingo,5,0,:)
duolingo,5,0,i've been hooked on this for a few days now.
duolingo,5,0,"i've lived in china for a few years, mingled in japanese in college, and had a couple of awesome russian roommates."
duolingo,5,0,this pp is great for touching up on languages i haven't spoken in a while and has been teaching me russian at a surprising pace (cyrillic is no joke).
duolingo,5,0,sometimes i put in an answer that should be accepted but it's not for some reason
duolingo,5,0,not a big deal.
duolingo,5,0,"oh, and it's 100% free"
duolingo,5,0,"i've download this pp for three times but at each time the sound of this pp become mute ,could you guide me to solve this problem?"
duolingo,5,0,!
duolingo,5,0,"intuition, fun, and interesting."
duolingo,5,0,"top notch, superb - five stars, hands down!"
duolingo,5,0,⭐⭐⭐⭐⭐
