app,ratings,helpful-vote,sentence
duolingo,2,10,domingo also doesn't seem to accept alternative answers to questions.
duolingo,2,10,overall i am dissatisfied
duolingo,2,0,the lessons are good but we need to click all the time to continue some of the histories are with left content and i think that is unnecessary create this kind of think.
duolingo,2,0,my kiss do some exercises with me and i don't want to teach left for a kid
duolingo,2,0,"although it can help give you some basic sentences and vocal, it doesn't go into how to create your own sentences using the words you learned."
duolingo,2,0,it gives you tools but doesn't teach you how to use them
duolingo,2,1011,since they added the heart feature the pp isn't enjoyable anymore.
duolingo,2,1011,you can only get 5 wrong answers before basically locking you out of the pp.
duolingo,2,1011,"you have to wait hours to get one heart back, then that's only one wrong answer before getting locked out again."
duolingo,2,1011,"it makes starting a language almost impossible because everyone is going to make mistakes starting out, they're not going to want to keep going if the pp tells them they can't keep learning because they failed too many times."
duolingo,2,0,"domingo is a nice pp, but recently i've started experiencing a significant number of bags in this pp."
duolingo,2,0,"unfortunately, support staff does not react on my numerous email to fix them."
duolingo,2,0,"so, i have no other choice as to write a negative review here."
duolingo,2,0,the hearts system makes this otherwise great pp unstable.
duolingo,2,0,get a few wrong questions wrong and you can't continue learning.
duolingo,2,0,"you can't repeat the lesson, even from the beginning."
duolingo,2,0,"you have to wait hours, reach few hours you get one more heart, which is one more answer you can get wrong."
duolingo,2,0,"makes me feel stupid, sucks my determination to get this learnt."
duolingo,2,0,can't see why it's supposed to help.
duolingo,2,0,"if it's just to make you pay, then i get that."
duolingo,2,0,"not sure though, maybe they will have hearts after you pay too."
duolingo,2,5,usually fine but an issue has come up in the leader boards.
duolingo,2,5,i finished and place in the gold league yesterday and when i've completed a lesson to start in the next league it's placed me back into the gold league.
duolingo,2,5,i'm so confused and annoyed at the effort i put in update: the leaderboard thing is fixed but now i have a whole new problem where after completing a lesson it doesn't save my progress or up and i have to do it all over and it auspiciously starts working again everytime i screenshot
duolingo,2,2,"decent language pp however different people are given different versions, my wife has a version with no ""health"" and gems and she is earning ex and learning language far faster as a result, instead i am slowed down whilst the pp tries to push me to by the premium subscription and watch avert fore more health, the current system allows you to male only 1 mistake every 4 hours."
duolingo,2,2,"its clear that if you are chosen to have the gems and health version of this pp, you exist only to make them money"
duolingo,2,8,"i really like domingo, but recent updated to both the pp and the webster have made using the pp difficult."
duolingo,2,8,the webster and pp having different requirements for leveling up lessons and the inconsistency between lights and gems make for an unpleasant experience.
duolingo,2,8,"the lives are also an unnecessary ratification feature that serve no purpose other than to hinder learning, which is what domingo is supposed to be about."
duolingo,2,18,great pp!
duolingo,2,18,"as long as you dont mind that it can and will take pictures, look at your personal pictures, record audit, record video, modify your settings, modify your sd card, read data on your sd card, delete content on your sd card, search, find and view other accounts tied-in with your phone, analyze wife connections, analyze data from anyone else who is on the same wife as you, run at start up and listen through your microphone."
duolingo,2,18,really?
duolingo,2,18,why?
duolingo,2,18,no thanks .
duolingo,2,18,.
duolingo,2,18,.
duolingo,2,229,"to learn words its ok, as its an online pp, there is no explanation as to when and why the word/meanings/phases change, just when you think you've got it, not so!"
duolingo,2,229,"unfortunately i used the plus free trial, and missed the cancellation date, so of course i was charged $167.00, beware as it auto renew in 12 months, together with being constantly bombarded with email from them."
duolingo,2,2,"gets worse to start with this pp is great, it makes sense and reaches you the basis well, then it camps up the learning rate to an insane degree."
duolingo,2,2,"the first few lessons teach you about 6 words at a time, in the later lessons they expect you to learn a lot more than that so nothing cement itself in your head."
duolingo,2,2,for example the body parts lesson expected me to learn about 20 body parts swell as various new adjective in one lesson.
duolingo,2,2,my advice is use it sparingly and try to find a better pp.
duolingo,2,0,l am looking for an application which reaches simultaneously two languages together.
duolingo,2,0,same words in same unit levels.
duolingo,2,0,that should be %15 reduction from total time.
duolingo,2,0,domingo is not the one!!!
duolingo,2,0,but if l searched simultaneous learning domingo is at first finding!
duolingo,2,0,a disappointment of absence.
duolingo,2,0,we you show or response by answering?
duolingo,2,0,i download this to help me brush up on my turkish.
duolingo,2,0,"although i'm married to a turkish man, i hardly use turkish anymore."
duolingo,2,0,"this is a really clever way to learn, bordering on genius!"
duolingo,2,0,it could do with an explanation feature but that's not why i've scored it so low.
duolingo,2,0,it's the content that lets this pp down.
duolingo,2,0,the pronunciation is sometimes so bad even my husband can't get it!
duolingo,2,0,correct answers can lose you a heart.
duolingo,2,0,you can use the flag feature to point out mistakes but it changes nothing.
duolingo,2,0,disappointing.
duolingo,2,3,completely stuck on multiple hind courses.
duolingo,2,3,there are stages in the lessons which have a 'match the letter to the sound' portion and to and the sounds each do not allow me to match them with the provided symbols.
duolingo,2,3,so far my only option has been to spend gems to take the test to skin the lesson but if those sounds come up during the lesson then i've wasted gems and cannot continue.
duolingo,2,3,the pp has been mostly helpful but its frustration to be stuck with nothing to do on it.
duolingo,2,1,this pp is good but falls short in one aspect it will sometimes allow bad swellings of words when it may be one letter off but other times it will fail you for the same misspelling regardless of level.
duolingo,2,1,they also hit you with phrases out of the blue where they have not even covered that phrase or even those words so you are forced to spend more time checking the translation then actually learning anything.
duolingo,2,1,immersion is better than showing translation.
duolingo,2,1,i did not find it enough helpful in learning japanese karagina and anti!
duolingo,2,1,"this is intended for english people, many things are not precise in this pp."
duolingo,2,1,japanese teaching method is also odd here.
duolingo,2,1,one should probably find some other apes if they have to learn eastern languages....
duolingo,2,4,"it relief on rd parties to clarify concepts, which aren't available for every exercise."
duolingo,2,4,it is inconsistent in its accepting translations.
duolingo,2,4,"it provides insufficient preliminary information permanent to the exercises, a lacking variety in practice examples, which only reinforced familiarity with the specific examples, not the concepts."
duolingo,2,4,edit: they've introduced a delay in shipping as.
duolingo,2,4,"i'm sure the ""improvement"" in user experience makes me want to buy premium."
duolingo,2,2,its helpful i guess.
duolingo,2,2,it used to be more so.
duolingo,2,2,"they taken away some of the best parts of the pp, ak the message boards and guild."
duolingo,2,2,"also in trying out the plus feature, and i can never finish a progress quit because at around 60%, the pp just freeze."
duolingo,2,2,its super disappointing to be honest.
duolingo,2,2,"i used to recommend this pp a lot since give been studying languages since high school, its really gone downhill"
duolingo,2,0,i was really excited to learn a language i always wanted to learn but they didn't have it.
duolingo,2,0,they already have a nice variety but its still small if you want something specific.
duolingo,2,0,i do 3 apes every day just to keep the sequence.
duolingo,2,0,today domingo informed me i had lost my 346 day streak but i could pay to get in back.
duolingo,2,0,other apes still continuous.
duolingo,2,0,quick appraisal later and i am ditching this.
duolingo,2,0,doing spanish and i can't tell if the content writer is a native speaker of spanish or english if either even.
duolingo,2,0,"there is no theory just random words and phrases thrown out repeatedly so there is no indication of how verbs are derived, nous you just end in o or a!"
duolingo,2,0,bye.
duolingo,2,0,i've been working on hind for 50 days.
duolingo,2,0,"since the beginning, i've been facing the problem of trying to tap pairs together."
duolingo,2,0,the last pair through process of elimination should always go together.
duolingo,2,0,"however, every time i tap the pair to move on, it lights up red and i am unable to move forward from it."
duolingo,2,0,i would usually use the gems to skin the lesson whenever i had that problem.
duolingo,2,0,"now, i can't do that because the pp won't let me do it to ones that i've already completed (to restore)."
duolingo,2,0,please fix this.
duolingo,2,73,"ok, it was 5/5 stars before they introduced the health points, now you can only make 5 mistakes, then you have to buy more health or you do a practice to gain one single health point."
duolingo,2,73,"shame, it was such a great learning tool before, on the webster version there is no health points, i don't understand why there have to be health points on the mobile..."
duolingo,2,8,domingo is a terrible experience.
duolingo,2,8,"the lessons are too repetition, which makes progress excruciating slow."
duolingo,2,8,"if you want to move on to new lessons, you have to pass a test."
duolingo,2,8,"the thing is, the test will have questions with words and phrases that have not yet been covered."
duolingo,2,8,"so even with doing all the lessons multiple times, passing the test is fairly difficult."
duolingo,2,8,"on top of that, the pp will nonstop send you modifications and email."
duolingo,2,8,"i love the idea of free learning, but the pp is seriously flowed."
duolingo,2,2,a mixed review.
duolingo,2,2,previously i had rate this pp 5 star and was a huge advocate for domingo to anyone that would listen.
duolingo,2,2,"now, since the update around 2 months ago, i'm sad to say that although at its core domingo is a brilliant tool to teach the structure of your desired language in theory, it spends to little time drilling these into you before rushing you onto the next subject matter by over having the number of lessons."
duolingo,2,2,this has resulted in very very little retention long term.
duolingo,2,2,i'm gutted.
duolingo,2,0,difficult pp to use as it has a complicated reward system.
duolingo,2,0,you have to earn hearts and crowns before you can move on to a higher level and you have to repeat the same lessons over and over again if you don't have enough.
duolingo,2,0,or buy the plus course.
duolingo,2,0,"it's pretty good, though they need to put more effort into the liability."
duolingo,2,0,"for example, the font is too small and there's no way to adjust it."
duolingo,2,0,"also, they should provide a way to bookmark progress so you don't need to stroll stroll stroll stroll to get back to where you were in the lessons."
duolingo,2,16,"the actual content is great, however in the past few years they have began charging money for many things that were previously free, and up the lingo prices for everything, downed the amount of lights that are actually earned, and have limited you to only being able to make 5 mistakes before you have to pay to use the pp or you need to wait 24+ hours to use it again."
duolingo,2,16,"i am no longer a satisfied user of domingo because of all the money charges, and excessive advertising for money charging"
duolingo,2,0,only one mode of delivery.
duolingo,2,0,"no ability to play games, listen to conversation or read exerts."
duolingo,2,0,becomes a boring way of learning.
duolingo,2,0,too easy to guess without really learning anything.
duolingo,2,0,set as a competition to score against other players which only inventivices to go through the lessons faster without retaining.
duolingo,2,0,pp has a great deal of room for improvement.
duolingo,2,0,the one good thing is the simple approach it uses to teaching a language with clear sections and methodolocial way more words are introduced.
duolingo,2,17,"keeps slamming my email after concealing 3 different types of email and disabling everything in the pp... also said i was out of hearts, i had 3. also the whole heart system is just awful."
duolingo,2,17,also the free trial is like 90€ after the free week if you don't cancel.
duolingo,2,17,it's okay for learning but it's a shame that the developer keep trying to scar your money.
duolingo,2,3,"this pp was really good but there's something , the problem i have is that i had voice but since a few weeks ago i have had no voice at all, my purpose was speaking spanish and notice that but how can i do that now ?"
duolingo,2,3,overall i'm dissatisfied
duolingo,2,2,"i liked the previous version better, without the hearts and having to wait for them to refill or whatever, so many colors and simply designed features my eyes are hurting."
duolingo,2,2,some things are better left untouched.
duolingo,2,0,"as expected, domingo isn't the best when it comes to actual learning, especially concerning grammar."
duolingo,2,0,"it also doesn't help that in many exercises, it will say you made a mistake even though you used the exactly right sentence."
duolingo,2,0,like the pp but i find the font far to small and unable to make it bigger.
duolingo,2,0,developer need to address this problem anyone who's eye sight isn't perfect struggles.
duolingo,2,0,i'm not going to pay for plus when i can't see it.
duolingo,2,9,it's too bad.
duolingo,2,9,"used to be really good and stable, but now they are more focused on a ""fun"" interface and banking than the functionality of the pp."
duolingo,2,9,"so many bags, like consistently not getting the streak jingle until the next day, lessons not registering up, but daily goal still being met, even if the up says it isn't."
duolingo,2,9,getting stuck.
duolingo,2,9,"if i wasn't on a 660 days plus streak, i'd find another pp, because domingo has really dropped significantly in quality, unfortunately."
duolingo,2,0,my patience is running out with this pp.
duolingo,2,0,it asks me to translate a sentence with the 'click on' word option.
duolingo,2,0,i click the words and translate it perfectly.
duolingo,2,0,"the answer comes up as incorrect, showing me the correction as the exact words i clicked on."
duolingo,2,0,this is happening more and more costing me my comb up and lives.
duolingo,2,0,"also, my partners pp doesn't have lives, so why does mine?"
duolingo,2,0,and why does it need 5 hours to rejuvenated 1 life?
duolingo,2,0,i thought this was free education forever?
duolingo,2,0,not a greedy money making play
duolingo,2,0,the pp was great .... but now you only have a couple if chances to get it right before you loose your hearts.
duolingo,2,0,..pay out if your lights to replenished but doesn't always do it.
duolingo,2,0,bags with the hints getting stuck on screen and bags with the sound .....it used to be more fun more free and much much more simple
duolingo,2,12,it's misleading when it says one can use it office using the paid version.
duolingo,2,12,"it needs to update itself all the time, so if there's no internet connection, there's nothing one can do."
duolingo,2,12,"all the time there's an error message when one click on a lesson, to work, one needs to click a second time."
duolingo,2,12,i'm very disappointed.
duolingo,2,0,good pp in general but the sound cuts out random making it extremely frustration!
duolingo,2,0,i thought it was free with an option to pay 4 pound a month for extra activities but £56 has been taken from my account straight away not happy
duolingo,2,0,my friend had this pp and told me about it and a week later she accidently turned on the plus version (which costs money) and not the cheap one the yearly one!!!
duolingo,2,0,and it cost almost a £100 and no cancelli because she forgot on the day.
duolingo,2,0,i'm not saying the pp is bad but that is just my experience.
duolingo,2,17,used to be such a great pp until they added in the heart feature.
duolingo,2,17,takes the fun out of learning as it punishes you for getting the answer wrong.
duolingo,2,17,its impossible to learn a new language without making mistakes and the heart feature means if you make too many mistakes to can learn anymore for a few hours.
duolingo,2,0,"ok yes it's pretty good the only thing that's more of a pain is the hearts, like really?"
duolingo,2,0,i use this for school so i need to use it more then the hearts make me be able to do.
duolingo,2,0,"it's even recommend in my school to use domingo so i really hate the hearts when i lose all of them and isn't able to continue my studying, it really doesn't need to be there."
duolingo,2,0,"if this is changed it would be a lot better then it is, even on most of the community conversations is about the hearts to get ride of it."
duolingo,2,9,good language learning pp.
duolingo,2,9,"there are occasional bags, and you need somewhat good network connection."
duolingo,2,9,you can only make 5 mistakes unless you pay real money this move is a capitalists garage.
duolingo,2,9,this is especially bad since the leaderboard (ak leagues) was introduced giving fairness among users.
duolingo,2,0,works great until you hit lessons with missing/unlicked audit files (chinese).
duolingo,2,0,i think this is a great start to learning a new language.
duolingo,2,0,"however, i want to go back and test myself on the words and its not letting me do that."
duolingo,2,0,why?
duolingo,2,0,"its also an issue when the voice part, wont allow the word to be corrected when doing speech."
duolingo,2,0,it was an excellent learning tool before the implementation of the hearts feature.
duolingo,2,0,"putting chances in a free-to-play game is understandable, but turning a teaching resource into a moneymaking gazing service is trite, counterproductive, and crass."
duolingo,2,0,the saline of free language learning no longer applies
duolingo,2,1,for some reason it often ask the same question couple times in a row even thought i answered correctly and a at this point i don't need to see it again.
duolingo,2,1,and in questions where you have to choose the meaning of the word there are usually 3 option and 2 of them are so obviously wrong even a monkey would guess a right one.
duolingo,2,1,because of that i often find myself just choosing the only option that fits without even knowing what i'm clinking because other are so plain stupid.
duolingo,2,0,"good pp for absolute beginners, but as i ve taken already some spanish lessons, the content is dull for me."
duolingo,2,0,just repeating and no progress in learning.
duolingo,2,0,"bow, i m just using the free pp."
duolingo,2,0,maybe there is a feature which aims at progressing quicker... but to date i m not interested to pay for it..
duolingo,2,0,"sometimes the volume goes out, mid exercise."
duolingo,2,0,"you can see the speaker animation, but the voice is mute."
duolingo,2,0,"i can complete the exercise, if i can hear what is being said."
duolingo,2,0,"i have started over multiple times, because of this problem"
duolingo,2,0,"the pp is good but i dislike the use of achievements, gems and hearts."
duolingo,2,0,"it makes it feel like a game and when you run out of hearts you can't continue your lesson, which defeats the purpose of the pp."
duolingo,2,2,when you make mistakes you run out of hearts and you can't play if you don't have money for extra ones.
duolingo,2,2,you have to wait hours to get one heart which equals to one mistake and then all over again...wish i could learn the languages without any problems and practice as long as i want...but no...
duolingo,2,0,generally a nice pp but ridiculously overpriced for plus version.
duolingo,2,0,"if it was a little more unfordable i'd buy it, even if to just repair a streak, but the fact that it's gone up 3 bucks a month in a matter of months is dumb."
duolingo,2,0,goodby streak and my motivation for even using the pp consistently
duolingo,2,4,the pp is fine and i like the way it work but the hearts system is terrible and really keeps you from progressing.
duolingo,2,4,my wife has the pp on her phone and its great bc it doesn have the hearts system.
duolingo,2,4,its not worth the frustration.
duolingo,2,4,being allowed 5 mistake a day is insane.
duolingo,2,4,in just glad i have another pp to help with my studies
duolingo,2,0,this is why i don't like using domingo past a certain point.
duolingo,2,0,"""what kind of lunch are we having today?"""
duolingo,2,0,"and ""what are we having for lunch?"""
duolingo,2,0,mean the same thing.
duolingo,2,0,and it's also why i get so angry with this pp and the fact that we lose hearts!
duolingo,2,0,this pp just makes me angry more than it reaches me.
duolingo,2,46,nice concept but very buggy and zero customer support.
duolingo,2,46,"the program for learning italian is badly explained (idioms and unusual construct thrown in without any prior or later explanation ) , very repetition (same examples over and over and over again until your autocorrect already learns them), contains some weird and frankly disturbing sentences for practice ('when do they die?"
duolingo,2,46,"', 'i don't have the cow but i have the leather' etc.)."
duolingo,2,46,the users are left to each other for support and advice.
duolingo,2,0,very nice when it's only a male voice.
duolingo,2,0,i get everything wrong when i have to type the female voiced stuff because she just isn't pronouncing it correctly.
duolingo,2,0,this is the case for german anyway.
duolingo,2,0,someone please fix the arabic course!
duolingo,2,0,"i like domingo for other languages and i understand that arabic is still fairly new to the pp, but i feel like the audit is off (either incomplete or plays on random words incorrectly)."
duolingo,2,0,overall i feel like domingo could pay more attention to the arabic course and fix up some of the issues
duolingo,2,0,"i was unfortunate enough to get a version of domingo that has an extremely scurvy ""hearts"" system for lessons."
duolingo,2,0,"it's your standard money-rubbing premium move; ""oh no, you made a mistake in that lesson and you're out of hearts."
duolingo,2,0,"would you like to wait four hours for another chance, or pay now to instantly refill it?"""
duolingo,2,0,they have rolled this system out as a random test group my close friends have a different economic system and can use the pp whenever they want.
duolingo,2,0,and i can't.
duolingo,2,0,weak.
duolingo,2,0,frustrated by the pressure to create a profile.
duolingo,2,0,didn't have to do that in the past you want too much information
duolingo,2,0,it's not challenging at all and this pp only really reaches you vocabulary and words.
duolingo,2,0,it doesn't tell you how to property put sentences together or say the words well.
duolingo,2,0,there are better apes in my opinion.
duolingo,2,105,nowhere near as good as the web brother version.
duolingo,2,105,"missing explanations given in brother, gets stuck on match the pair items that should match as the only final pair and yet can't progress from that, and uses the same audit files for similar sounds while testing you expecting you to know a difference that isn't present when using identical sound files."
duolingo,2,105,these issues have been around for a while.
duolingo,2,0,why do i still get as when i pay do plus subscription!!!???
duolingo,2,0,"and i practice a lot and make like 500 up, then i see this next person gathering more than 3000 up in no time!!!"
duolingo,2,0,how come some can get up that quickly and others can't?
duolingo,2,0,and why do you put people like that in the same league as others that must struggle to get 500 up!!!!
duolingo,2,0,this passes me off why do i pay for a subscription when i still get as????????
duolingo,2,0,shall i just cancel my subscription??????
duolingo,2,0,i am not happy with this.......🤬🤬🤬🤬🤬
duolingo,2,0,i'm trying to subscribe from my domingo plus account and it's almost impossible to find a way of doing so.
duolingo,2,0,"i've tried all the obvious, managing subscriptions on several accounts etc."
duolingo,2,0,anybody have any idea what the problem could be?
duolingo,2,0,"it's a good pp, just getting fed up, that i can not save my progresses."
duolingo,2,0,as i run out of gems credit or whatever it is.
duolingo,2,0,i watch all the avert and yet it will not let me continue.
duolingo,2,0,can not save anything and had enough of it
duolingo,2,1,"why do i constantly have to practice hiragana and katakana to ""restore this skill""????"
duolingo,2,1,are you bidding me?!
duolingo,2,1,"i use domingo to learn anti, and i'm forced to waste like 15 minutes every day on this!"
duolingo,2,1,i do know hiragana and katakana already!
duolingo,2,1,there is just no way i could forget them while practicing other skill - it's a basic skill!
duolingo,2,1,please stop torturing me with this!
duolingo,2,0,what happen in your pp?
duolingo,2,0,i just installed it in my phone then longed in using my account on my desktop then suddenly the pp closed.
duolingo,2,0,i tried to open it for several times but its not working.
duolingo,2,0,i even tried to reinstate it but the pp still closes before i even tried to play the game.
duolingo,2,0,pus fix this.
duolingo,2,0,thanks!
duolingo,2,0,"hi, i have download the pp yesterday and i don't have an account so when i got to the choose the language i choose that because of my business but it says that,""if you choose that the pp interfere will change to that "" but i don't know only how to read that alphabet then how will i understand and learn that."
duolingo,2,0,my elder brother is learning french from it but the language in home page is in english so i want the the english in that also.
duolingo,2,0,this is the why i am giving the pp 2 star
duolingo,2,0,it gives you the basic terms to make introduction etc but it is more memorization than learning.
duolingo,2,0,the downside is the constant carriage of email pressing you to login.
duolingo,2,0,the cone no matter how long you use the ad or how many as or video you sit through.
duolingo,2,0,there are still bags with audit being delayed and sometimes not playing
duolingo,2,1,"i love domingo, but the holiday sale price for domingo plus falsely shows the regular price for a 12-month subscription as $16.99/month so that they can claim a 60% reduction to $6.99, when really and truly the regular 12-month subscription price is $8.99 (of which 60% would be $3.60/month)."
duolingo,2,1,deception.
duolingo,2,0,for some strange reason my speech aide refuses to work.
duolingo,2,0,"sometimes the audit dont work for the lessons and after a month it stopped working, i can open the pp and see all the lessons but i cannot enter to any courses!"
duolingo,2,0,i installed the pp to re-install it but it's stuck at 99% and cannot be installed!
duolingo,2,8,"decided to try it again with a friend, doing the spanish course."
duolingo,2,8,"what's becoming infuriating is your as are freezing, looking, or the time keeps starting and never ends, which means i have to force close the pp and lose my rewards for watching the as."
duolingo,2,1,"hi there i like this software but last update,for some time the software does not work and for example words and sounds are not heard and completely interrupted."
duolingo,2,1,it also doesn't show tips.
duolingo,2,2,this is not a free pp.
duolingo,2,2,it essentially forces you to watch as to proceed.
duolingo,2,2,you get punished for mistakes then you have to wait hours to use the pp.
duolingo,2,2,very silly demonetization schemes that aren't at all suitable for learning.
duolingo,2,6,the 5 lives system is ridiculous you are able to make 5 mistakes and then be locked out and forced to wait 5 hours (a ridiculous amount of time) for 1 more life or take a quit above your level.
duolingo,2,6,i get the point of this is to push people to premium but it gets incredibly frustration
duolingo,2,0,"i dont like this new crack feature, because it makes me anxious."
duolingo,2,0,"i dont do new material because ""its donna go down, i gutta do the others"" i wish it was optional."
duolingo,2,0,to have cracked skill.
duolingo,2,0,"plus i do multiple languages, so my other languages are all cracking while i focus on my main one."
duolingo,2,1,i believe every language should start at the basis like how children learn.
duolingo,2,1,start with letters and the sounds they make.
duolingo,2,1,then go from there.
duolingo,2,1,dont just throw people into full words learning a new language is hard enough.
duolingo,2,3,i was having fun until i got refill my hearts and it took all my gems and gave me no hearts...other than that it is fun...it is just frustration that you lose a heart for every wrong answer instead of per failed course.
duolingo,2,3,it slow your learning a lot of you aren't made of money
duolingo,2,0,"i was having a pretty good experience with this pp so far, and recommended it to family."
duolingo,2,0,"however, there are bags."
duolingo,2,0,"i am stuck at english to hind letters 3 level 0 lesson 1 due to a bug, so i cannot move forward and have lost hearts."
duolingo,2,0,"i already contracted the developer over 2 weeks ago with the details, but have not received a response so i don't know if the issue is being addressed."
duolingo,2,0,update: i have installed the pp because i was not helped and there are still issues.
duolingo,2,0,"nice application, however i got stock at one step of the game, where you have to pair sound with the word, sound doesn't play at one button and does not allow to continue"
duolingo,2,0,starting from about 2-3 months ago i can't use this pp any more.
duolingo,2,0,the font size(s) has become too small and it ignores my system font settings.
duolingo,2,0,"hey, please fix this!"
duolingo,2,0,i'm on xiaomi red note x with standard mimi global (11.0.2 currently)
duolingo,2,0,awesome pp love it so much just have one problem with it sometimes if i choose the right answer it would show it's right but say its wrong it happens to my friend too other than than that its amazing i would recommend it would change to 5 stars if they fixed the problem
duolingo,2,0,"a few lessons available for trial, not enough words to make it interesting, does it save progress after a few days, repeating same lesson."
duolingo,2,0,"better if could hear what the words sounded like , wouldn't purchase,"
duolingo,2,3,the oct 1 update is terrible.
duolingo,2,3,"it keeps saying my streak freeze was used up because i didn use the pp the day before, which is false."
duolingo,2,3,now it took my 384 day streak and brought it down to 0 day streak.
duolingo,2,3,i had a streak freeze and it failed to use it.
duolingo,2,0,it's really annoying that i feel bulldozed into upbraiding to domingo plus and that i cannot access the pp on my phone
duolingo,2,0,"it's pretty boring , not a lot of teaching , you're mostly just repeating like a monkey ."
duolingo,2,0,"i installed it eventually as it has some wrong answers on purpose, which make you run out of hearts very fast ."
duolingo,2,0,will be looking into some more decent apes .
duolingo,2,0,"lately, all the audit is buggy."
duolingo,2,0,"whenever i start an exercise, if i pick my option faster than the speech, it will break the speech for the rest of the exercises."
duolingo,2,0,i was really enjoying learning a little spanish while visiting mexico and found domingo to be helpful.
duolingo,2,0,"however, it stopped being useful at checkpoint 1 as the exam had new words, grammar and complex construct that had nothing to do with the previous lessons."
duolingo,2,0,i was hoping to continue.
duolingo,2,0,but i've lost faith in the process.
duolingo,2,0,twitching to a different pp.
duolingo,2,0,"guns, unfortunately the andros pp lacks so many features when compared to the is :( this andros version looks ancient."
duolingo,2,0,"although, i really appreciate the free experience but the lack of features makes me wonder if i want to go ahead and get the paid version :("
duolingo,2,0,i've always loved this pp.
duolingo,2,0,i'm trying to learn russian but it's trying to make me type in russian but my phone wont let me use a russian keyboard.
duolingo,2,0,which means i can move for ward in the lessons and it keeps failing me.
duolingo,2,0,if you dont a keyboard for the language you want to learn(on your device)then dont download domingo.
duolingo,2,0,it has no sound i just can hear ratification of true and false but not the sound of pronunciation please solve it
duolingo,2,1,the pp is lagging.
duolingo,2,1,"my internet connection is fine but when i click into the lesson, i could only click one word and then the pp just doesn't do anything after that."
duolingo,2,0,the tutorials are helpful.
duolingo,2,0,"but trying to sign with correct email address is a pain, it keep saying it's in valid."
duolingo,2,0,and you have to do that to do anything.
duolingo,2,0,the hearts i use in learning my language never gets filled and this has been happening for months even after i updated the pp.
duolingo,2,0,please i would need your assistance to fix this.
duolingo,2,0,thanks
duolingo,2,0,i loved your pp and i'm using for many years.
duolingo,2,0,"but if there was a choice which helps me with british english, i would be very glad."
duolingo,2,0,(my main language is not english)
duolingo,2,3,i am paying for a pro account and within 1 week there have been programming errors in the watching letters to sounds exercises.
duolingo,2,3,this has prevented me from completing my daily exercises and is demotivating.
duolingo,2,0,unable to sign into the pp.
duolingo,2,0,"since the latest update, every time i try to sign into the pp it revert straight back to the getting started page and only gives me the option to create a new account or sign in again."
duolingo,2,1,"good pp for starting, but it seriously lacks grammar as you you progress through the german language."
duolingo,2,1,for a language where grammar is important it's not helpful to memories things but not be able to apply learning
duolingo,2,5,"i love the whole thing, but the hearts suck."
duolingo,2,5,all of the fun of learning is ruined.
duolingo,2,5,"the internet says it's so that people don't ""tinge"" because it's ""ineffective for learning""."
duolingo,2,5,"i'm not going to tinge, i just want to be able to learn for more than five minutes a day."
duolingo,2,5,it's impossible to do anything when your new and aren't really understanding the languages.
duolingo,2,5,"what anger me even more is that my entire family has the older version and domingo is testing on the newer players, which is dumb for this."
duolingo,2,0,"the application does not work in portrait mode, and feedback is stuck in a loop via catch to report it."
duolingo,2,0,not useful when using a fixed keyboard
duolingo,2,0,my mon got this pp before it was updated and i got it after.
duolingo,2,0,the new update is upsetting because the older version is cheaper and doesn't limit you with hearts.
duolingo,2,0,i dislike the update but otherwise this is a fairly good pp.
duolingo,2,1,"i dont like the new update because of ""hearts""."
duolingo,2,1,i used to love this but once you make 5 mistakes you have to wait until tomorrow to play again.
duolingo,2,1,can hardly learn japanese because of this.
duolingo,2,1,dont download
duolingo,2,0,i would have given this 5 stars before the latest update and had recommended a lot of friends and family to use this pp.
duolingo,2,0,"however, as a teacher, i can't london how poorly you've structures the pp after the latest update."
duolingo,2,0,it is not teaching it is just throwing information out to the userbase and hoping something sticks.
duolingo,2,2,"now, dropping down to a 2 star, now you guns are trying to do a pay to learn?"
duolingo,2,2,"was a great pp, now its loaded with as, and if you get two incorrect answers you have to pay for more "" hearts "" ....."
duolingo,2,2,domingo plus is useless... i have download the japanese course for office but it does not work!
duolingo,2,2,"it says "" your japanese course is available office"" but when i try to click on it office it says ""recollect to the internet to load this skill""... please do something"
duolingo,2,0,"teach support is responsive, questions and comments get locked."
duolingo,2,0,study material is not provided.
duolingo,2,0,the material is very repetition.
duolingo,2,0,"other than that i really, really, really like the application."
duolingo,2,0,:)
duolingo,2,0,"i love the pp, but i've been having a really bad bug where i've had to red several lessons two or more times."
duolingo,2,0,"recently, i've had to do the spanish family lesson three times already, and it still hasn't moved me forward even though i have perfect answers."
duolingo,2,0,please fix this!!
duolingo,2,0,!
duolingo,2,2,even though i finished first place in a league it didn't move me to the next league or give me any credit for my lessons i tried to report the issue but it denied it 4 time when trying to submit it so i gave up i refuse to pay for an pp that i can't submit a problem to the company
duolingo,2,1,"it's translation is basic direct translation, which is good for beginners but bad for intermediate or advanced learning."
duolingo,2,1,forced to hold my phone vertically the whole time like a jackets.
duolingo,2,0,the sound of this pp is inactive and i can't hear the exercises...what should i do?
duolingo,2,1,it's a good pp in the beginning and then it keeps saying ( this pp is blocked )
duolingo,2,0,"in trying to learn hind, one of the quires had an incorrect answer; no matter what i tried the quit would not complete."
duolingo,2,0,i contracted domingo via email to attempt to get it fixed and never had a response and never had the problem fixed.
