app,ratings,helpful-vote,comment
duolingo,2,2,"a mixed review. previously i had rate this pp 5 star and was a huge advocate for domingo to anyone that would listen. now, since the update around 2 months ago, i'm sad to say that although at its core domingo is a brilliant tool to teach the structure of your desired language in theory, it spends to little time drilling these into you before rushing you onto the next subject matter by over having the number of lessons. this has resulted in very very little retention long term. i'm gutted."
duolingo,2,0,difficult pp to use as it has a complicated reward system. you have to earn hearts and crowns before you can move on to a higher level and you have to repeat the same lessons over and over again if you don't have enough. or buy the plus course.
duolingo,2,0,"it's pretty good, though they need to put more effort into the liability. for example, the font is too small and there's no way to adjust it. also, they should provide a way to bookmark progress so you don't need to stroll stroll stroll stroll to get back to where you were in the lessons."
duolingo,2,16,"the actual content is great, however in the past few years they have began charging money for many things that were previously free, and up the lingo prices for everything, downed the amount of lights that are actually earned, and have limited you to only being able to make 5 mistakes before you have to pay to use the pp or you need to wait 24+ hours to use it again. i am no longer a satisfied user of domingo because of all the money charges, and excessive advertising for money charging"
duolingo,2,0,"only one mode of delivery. no ability to play games, listen to conversation or read exerts. becomes a boring way of learning. too easy to guess without really learning anything. set as a competition to score against other players which only inventivices to go through the lessons faster without retaining. pp has a great deal of room for improvement. the one good thing is the simple approach it uses to teaching a language with clear sections and methodolocial way more words are introduced."
duolingo,2,17,"keeps slamming my email after concealing 3 different types of email and disabling everything in the pp... also said i was out of hearts, i had 3. also the whole heart system is just awful. also the free trial is like 90€ after the free week if you don't cancel. it's okay for learning but it's a shame that the developer keep trying to scar your money."
duolingo,2,3,"this pp was really good but there's something , the problem i have is that i had voice but since a few weeks ago i have had no voice at all, my purpose was speaking spanish and notice that but how can i do that now ? overall i'm dissatisfied"
duolingo,2,2,"i liked the previous version better, without the hearts and having to wait for them to refill or whatever, so many colors and simply designed features my eyes are hurting. some things are better left untouched."
duolingo,2,0,"as expected, domingo isn't the best when it comes to actual learning, especially concerning grammar. it also doesn't help that in many exercises, it will say you made a mistake even though you used the exactly right sentence."
duolingo,2,0,like the pp but i find the font far to small and unable to make it bigger. developer need to address this problem anyone who's eye sight isn't perfect struggles. i'm not going to pay for plus when i can't see it.
duolingo,2,9,"it's too bad. used to be really good and stable, but now they are more focused on a ""fun"" interface and banking than the functionality of the pp. so many bags, like consistently not getting the streak jingle until the next day, lessons not registering up, but daily goal still being met, even if the up says it isn't. getting stuck. if i wasn't on a 660 days plus streak, i'd find another pp, because domingo has really dropped significantly in quality, unfortunately."
duolingo,2,0,"my patience is running out with this pp. it asks me to translate a sentence with the 'click on' word option. i click the words and translate it perfectly. the answer comes up as incorrect, showing me the correction as the exact words i clicked on. this is happening more and more costing me my comb up and lives. also, my partners pp doesn't have lives, so why does mine? and why does it need 5 hours to rejuvenated 1 life? i thought this was free education forever? not a greedy money making play"
duolingo,2,0,the pp was great .... but now you only have a couple if chances to get it right before you loose your hearts. ..pay out if your lights to replenished but doesn't always do it. bags with the hints getting stuck on screen and bags with the sound .....it used to be more fun more free and much much more simple
duolingo,2,12,"it's misleading when it says one can use it office using the paid version. it needs to update itself all the time, so if there's no internet connection, there's nothing one can do. all the time there's an error message when one click on a lesson, to work, one needs to click a second time. i'm very disappointed."
duolingo,2,0,good pp in general but the sound cuts out random making it extremely frustration!
duolingo,2,0,i thought it was free with an option to pay 4 pound a month for extra activities but £56 has been taken from my account straight away not happy
duolingo,2,0,my friend had this pp and told me about it and a week later she accidently turned on the plus version (which costs money) and not the cheap one the yearly one!!! and it cost almost a £100 and no cancelli because she forgot on the day. i'm not saying the pp is bad but that is just my experience.
duolingo,2,17,used to be such a great pp until they added in the heart feature. takes the fun out of learning as it punishes you for getting the answer wrong. its impossible to learn a new language without making mistakes and the heart feature means if you make too many mistakes to can learn anymore for a few hours.
duolingo,2,0,"ok yes it's pretty good the only thing that's more of a pain is the hearts, like really? i use this for school so i need to use it more then the hearts make me be able to do. it's even recommend in my school to use domingo so i really hate the hearts when i lose all of them and isn't able to continue my studying, it really doesn't need to be there. if this is changed it would be a lot better then it is, even on most of the community conversations is about the hearts to get ride of it."
duolingo,2,9,"good language learning pp. there are occasional bags, and you need somewhat good network connection. you can only make 5 mistakes unless you pay real money; this move is a capitalists garage. this is especially bad since the leaderboard (ak leagues) was introduced giving fairness among users."
duolingo,2,0,works great until you hit lessons with missing/unlicked audit files (chinese).
duolingo,2,0,"i think this is a great start to learning a new language. however, i want to go back and test myself on the words and its not letting me do that. why? its also an issue when the voice part, wont allow the word to be corrected when doing speech."
duolingo,2,0,"it was an excellent learning tool before the implementation of the hearts feature. putting chances in a free-to-play game is understandable, but turning a teaching resource into a moneymaking gazing service is trite, counterproductive, and crass. the saline of free language learning no longer applies"
duolingo,2,1,for some reason it often ask the same question couple times in a row even thought i answered correctly and a at this point i don't need to see it again. and in questions where you have to choose the meaning of the word there are usually 3 option and 2 of them are so obviously wrong even a monkey would guess a right one. because of that i often find myself just choosing the only option that fits without even knowing what i'm clinking because other are so plain stupid.
duolingo,2,0,"good pp for absolute beginners, but as i ve taken already some spanish lessons, the content is dull for me. just repeating and no progress in learning. bow, i m just using the free pp. maybe there is a feature which aims at progressing quicker... but to date i m not interested to pay for it.."
duolingo,2,0,"sometimes the volume goes out, mid exercise. you can see the speaker animation, but the voice is mute. i can complete the exercise, if i can hear what is being said. i have started over multiple times, because of this problem"
duolingo,2,0,"the pp is good but i dislike the use of achievements, gems and hearts. it makes it feel like a game and when you run out of hearts you can't continue your lesson, which defeats the purpose of the pp."
duolingo,2,2,when you make mistakes you run out of hearts and you can't play if you don't have money for extra ones. you have to wait hours to get one heart which equals to one mistake and then all over again...wish i could learn the languages without any problems and practice as long as i want...but no...
duolingo,2,0,"generally a nice pp but ridiculously overpriced for plus version. if it was a little more unfordable i'd buy it, even if to just repair a streak, but the fact that it's gone up 3 bucks a month in a matter of months is dumb. goodby streak and my motivation for even using the pp consistently"
duolingo,2,4,the pp is fine and i like the way it work but the hearts system is terrible and really keeps you from progressing. my wife has the pp on her phone and its great bc it doesn have the hearts system. its not worth the frustration. being allowed 5 mistake a day is insane. in just glad i have another pp to help with my studies
duolingo,2,0,"this is why i don't like using domingo past a certain point. ""what kind of lunch are we having today?"" and ""what are we having for lunch?"" mean the same thing. and it's also why i get so angry with this pp and the fact that we lose hearts! this pp just makes me angry more than it reaches me."
duolingo,2,46,"nice concept but very buggy and zero customer support. the program for learning italian is badly explained (idioms and unusual construct thrown in without any prior or later explanation ) , very repetition (same examples over and over and over again until your autocorrect already learns them), contains some weird and frankly disturbing sentences for practice ('when do they die?', 'i don't have the cow but i have the leather' etc.). the users are left to each other for support and advice."
duolingo,2,0,very nice when it's only a male voice. i get everything wrong when i have to type the female voiced stuff because she just isn't pronouncing it correctly. this is the case for german anyway.
duolingo,2,0,"someone please fix the arabic course! i like domingo for other languages and i understand that arabic is still fairly new to the pp, but i feel like the audit is off (either incomplete or plays on random words incorrectly). overall i feel like domingo could pay more attention to the arabic course and fix up some of the issues"
duolingo,2,0,"i was unfortunate enough to get a version of domingo that has an extremely scurvy ""hearts"" system for lessons. it's your standard money-rubbing premium move; ""oh no, you made a mistake in that lesson and you're out of hearts. would you like to wait four hours for another chance, or pay now to instantly refill it?"" they have rolled this system out as a random test group; my close friends have a different economic system and can use the pp whenever they want. and i can't. weak."
duolingo,2,0,frustrated by the pressure to create a profile. didn't have to do that in the past you want too much information
duolingo,2,0,it's not challenging at all and this pp only really reaches you vocabulary and words. it doesn't tell you how to property put sentences together or say the words well. there are better apes in my opinion.
duolingo,2,105,"nowhere near as good as the web brother version. missing explanations given in brother, gets stuck on match the pair items that should match as the only final pair and yet can't progress from that, and uses the same audit files for similar sounds while testing you expecting you to know a difference that isn't present when using identical sound files. these issues have been around for a while."
duolingo,2,0,"why do i still get as when i pay do plus subscription!!!??? and i practice a lot and make like 500 up, then i see this next person gathering more than 3000 up in no time!!! how come some can get up that quickly and others can't? and why do you put people like that in the same league as others that must struggle to get 500 up!!!! this passes me off why do i pay for a subscription when i still get as???????? shall i just cancel my subscription?????? i am not happy with this.......🤬🤬🤬🤬🤬"
duolingo,2,0,"i'm trying to subscribe from my domingo plus account and it's almost impossible to find a way of doing so. i've tried all the obvious, managing subscriptions on several accounts etc. anybody have any idea what the problem could be?"
duolingo,2,0,"it's a good pp, just getting fed up, that i can not save my progresses. as i run out of gems credit or whatever it is. i watch all the avert and yet it will not let me continue. can not save anything and had enough of it"
duolingo,2,1,"why do i constantly have to practice hiragana and katakana to ""restore this skill""???? are you bidding me?! i use domingo to learn anti, and i'm forced to waste like 15 minutes every day on this! i do know hiragana and katakana already! there is just no way i could forget them while practicing other skill - it's a basic skill! please stop torturing me with this!"
duolingo,2,0,what happen in your pp? i just installed it in my phone then longed in using my account on my desktop then suddenly the pp closed. i tried to open it for several times but its not working. i even tried to reinstate it but the pp still closes before i even tried to play the game. pus fix this. thanks!
duolingo,2,0,"hi, i have download the pp yesterday and i don't have an account so when i got to the choose the language i choose that because of my business but it says that,""if you choose that the pp interfere will change to that "" but i don't know only how to read that alphabet then how will i understand and learn that. my elder brother is learning french from it but the language in home page is in english so i want the the english in that also. this is the why i am giving the pp 2 star"
duolingo,2,0,it gives you the basic terms to make introduction etc but it is more memorization than learning. the downside is the constant carriage of email pressing you to login. the cone no matter how long you use the ad or how many as or video you sit through.
duolingo,2,0,there are still bags with audit being delayed and sometimes not playing
duolingo,2,1,"i love domingo, but the holiday sale price for domingo plus falsely shows the regular price for a 12-month subscription as $16.99/month so that they can claim a 60% reduction to $6.99, when really and truly the regular 12-month subscription price is $8.99 (of which 60% would be $3.60/month). deception."
duolingo,2,0,for some strange reason my speech aide refuses to work.
duolingo,2,0,"sometimes the audit dont work for the lessons and after a month it stopped working, i can open the pp and see all the lessons but i cannot enter to any courses! i installed the pp to re-install it but it's stuck at 99% and cannot be installed!"
duolingo,2,8,"decided to try it again with a friend, doing the spanish course. what's becoming infuriating is your as are freezing, looking, or the time keeps starting and never ends, which means i have to force close the pp and lose my rewards for watching the as."
duolingo,2,1,"hi there i like this software but last update,for some time the software does not work and for example words and sounds are not heard and completely interrupted. it also doesn't show tips."
duolingo,2,2,this is not a free pp. it essentially forces you to watch as to proceed. you get punished for mistakes then you have to wait hours to use the pp. very silly demonetization schemes that aren't at all suitable for learning.
duolingo,2,6,the 5 lives system is ridiculous you are able to make 5 mistakes and then be locked out and forced to wait 5 hours (a ridiculous amount of time) for 1 more life or take a quit above your level. i get the point of this is to push people to premium but it gets incredibly frustration
duolingo,2,0,"i dont like this new crack feature, because it makes me anxious. i dont do new material because ""its donna go down, i gutta do the others"" i wish it was optional. to have cracked skill. plus i do multiple languages, so my other languages are all cracking while i focus on my main one."
duolingo,2,1,i believe every language should start at the basis like how children learn. start with letters and the sounds they make. then go from there. dont just throw people into full words learning a new language is hard enough.
duolingo,2,3,i was having fun until i got refill my hearts and it took all my gems and gave me no hearts...other than that it is fun...it is just frustration that you lose a heart for every wrong answer instead of per failed course. it slow your learning a lot of you aren't made of money
duolingo,2,0,"i was having a pretty good experience with this pp so far, and recommended it to family. however, there are bags. i am stuck at english to hind letters 3 level 0 lesson 1 due to a bug, so i cannot move forward and have lost hearts. i already contracted the developer over 2 weeks ago with the details, but have not received a response so i don't know if the issue is being addressed. update: i have installed the pp because i was not helped and there are still issues."
duolingo,2,0,"nice application, however i got stock at one step of the game, where you have to pair sound with the word, sound doesn't play at one button and does not allow to continue"
duolingo,2,0,"starting from about 2-3 months ago i can't use this pp any more. the font size(s) has become too small and it ignores my system font settings. hey, please fix this! i'm on xiaomi red note x with standard mimi global (11.0.2 currently)"
duolingo,2,0,awesome pp love it so much just have one problem with it sometimes if i choose the right answer it would show it's right but say its wrong it happens to my friend too other than than that its amazing i would recommend it would change to 5 stars if they fixed the problem
duolingo,2,0,"a few lessons available for trial, not enough words to make it interesting, does it save progress after a few days, repeating same lesson. better if could hear what the words sounded like , wouldn't purchase,"
duolingo,2,3,"the oct 1 update is terrible. it keeps saying my streak freeze was used up because i didn use the pp the day before, which is false. now it took my 384 day streak and brought it down to 0 day streak. i had a streak freeze and it failed to use it."
duolingo,2,0,it's really annoying that i feel bulldozed into upbraiding to domingo plus and that i cannot access the pp on my phone
duolingo,2,0,"it's pretty boring , not a lot of teaching , you're mostly just repeating like a monkey . i installed it eventually as it has some wrong answers on purpose, which make you run out of hearts very fast . will be looking into some more decent apes ."
duolingo,2,0,"lately, all the audit is buggy. whenever i start an exercise, if i pick my option faster than the speech, it will break the speech for the rest of the exercises."
duolingo,2,0,"i was really enjoying learning a little spanish while visiting mexico and found domingo to be helpful. however, it stopped being useful at checkpoint 1 as the exam had new words, grammar and complex construct that had nothing to do with the previous lessons. i was hoping to continue. but i've lost faith in the process. twitching to a different pp."
duolingo,2,0,"guns, unfortunately the andros pp lacks so many features when compared to the is :( this andros version looks ancient. although, i really appreciate the free experience but the lack of features makes me wonder if i want to go ahead and get the paid version :("
duolingo,2,0,i've always loved this pp. i'm trying to learn russian but it's trying to make me type in russian but my phone wont let me use a russian keyboard. which means i can move for ward in the lessons and it keeps failing me. if you dont a keyboard for the language you want to learn(on your device)then dont download domingo.
duolingo,2,0,it has no sound i just can hear ratification of true and false but not the sound of pronunciation please solve it
duolingo,2,1,"the pp is lagging. my internet connection is fine but when i click into the lesson, i could only click one word and then the pp just doesn't do anything after that."
duolingo,2,0,"the tutorials are helpful. but trying to sign with correct email address is a pain, it keep saying it's in valid. and you have to do that to do anything."
duolingo,2,0,the hearts i use in learning my language never gets filled and this has been happening for months even after i updated the pp. please i would need your assistance to fix this. thanks
duolingo,2,0,"i loved your pp and i'm using for many years. but if there was a choice which helps me with british english, i would be very glad. (my main language is not english)"
duolingo,2,3,i am paying for a pro account and within 1 week there have been programming errors in the watching letters to sounds exercises. this has prevented me from completing my daily exercises and is demotivating.
duolingo,2,0,"unable to sign into the pp. since the latest update, every time i try to sign into the pp it revert straight back to the getting started page and only gives me the option to create a new account or sign in again."
duolingo,2,1,"good pp for starting, but it seriously lacks grammar as you you progress through the german language. for a language where grammar is important it's not helpful to memories things but not be able to apply learning"
duolingo,2,5,"i love the whole thing, but the hearts suck. all of the fun of learning is ruined. the internet says it's so that people don't ""tinge"" because it's ""ineffective for learning"". i'm not going to tinge, i just want to be able to learn for more than five minutes a day. it's impossible to do anything when your new and aren't really understanding the languages. what anger me even more is that my entire family has the older version and domingo is testing on the newer players, which is dumb for this."
duolingo,2,0,"the application does not work in portrait mode, and feedback is stuck in a loop via catch to report it. not useful when using a fixed keyboard"
duolingo,2,0,my mon got this pp before it was updated and i got it after. the new update is upsetting because the older version is cheaper and doesn't limit you with hearts. i dislike the update but otherwise this is a fairly good pp.
duolingo,2,1,"i dont like the new update because of ""hearts"". i used to love this but once you make 5 mistakes you have to wait until tomorrow to play again. can hardly learn japanese because of this. dont download"
duolingo,2,0,"i would have given this 5 stars before the latest update and had recommended a lot of friends and family to use this pp. however, as a teacher, i can't london how poorly you've structures the pp after the latest update. it is not teaching it is just throwing information out to the userbase and hoping something sticks."
duolingo,2,2,"now, dropping down to a 2 star, now you guns are trying to do a pay to learn? was a great pp, now its loaded with as, and if you get two incorrect answers you have to pay for more "" hearts "" ....."
duolingo,2,2,"domingo plus is useless... i have download the japanese course for office but it does not work! it says "" your japanese course is available office"" but when i try to click on it office it says ""recollect to the internet to load this skill""... please do something"
duolingo,2,0,"teach support is responsive, questions and comments get locked. study material is not provided. the material is very repetition. other than that i really, really, really like the application.:)"
duolingo,2,0,"i love the pp, but i've been having a really bad bug where i've had to red several lessons two or more times. recently, i've had to do the spanish family lesson three times already, and it still hasn't moved me forward even though i have perfect answers. please fix this!!!"
duolingo,2,2,even though i finished first place in a league it didn't move me to the next league or give me any credit for my lessons i tried to report the issue but it denied it 4 time when trying to submit it so i gave up i refuse to pay for an pp that i can't submit a problem to the company
duolingo,2,1,"it's translation is basic direct translation, which is good for beginners but bad for intermediate or advanced learning. forced to hold my phone vertically the whole time like a jackets."
duolingo,2,0,the sound of this pp is inactive and i can't hear the exercises...what should i do?
duolingo,2,1,it's a good pp in the beginning and then it keeps saying ( this pp is blocked )
duolingo,2,0,"in trying to learn hind, one of the quires had an incorrect answer; no matter what i tried the quit would not complete. i contracted domingo via email to attempt to get it fixed and never had a response and never had the problem fixed. therefore i switched to a paid pp called rocket languages. the rocket languages pp incorporated writing, speaking, and listening; it does have some bags as well but not ones that have prevented my learning. you're welcome."
duolingo,2,1,poor pp support. the plus 'office' feature does not work and i cannot get a refund for the 6 month subscription i paid £48 to use.
duolingo,2,0,"my domingo is showing me office , why ? i'm practicing turkish language and i want to skin some of steps because i know it before . when i skin these lessons it shows you are office . kindly let me know the solution"
duolingo,2,0,unfortunately my pp doesn't have any voice and i don't know where can i set it. i've just installed it
duolingo,2,1,i think it is quite odd how you have fantasy languages but not actual languages like finnish or iceland. i hope you will add more real languages that people actually use because the pp is good and very helpful too
duolingo,2,2,"constantly asks about domingo plus and referring a friend for a free week. however, upon referring a friend, no free week is given and the founding over trying plus is more annoying than the as."
duolingo,2,0,at first it was great after a while i see it's too slow and i have no sound please fix the problem in new update because it's really annoying and fraustrating currently
duolingo,2,0,"good for languages such as french, spanish and swedish as such but just is at arabic and japanese,"
duolingo,2,2,"was helpful before but since the latest updated with the ""hearts"" exercising is really limited and you just navigable through incentive to go for the plus version, quite frustration"
duolingo,2,0,"there is problem in german language in ""type what you here"" part. in new update it can not play sounds especially by heads."
duolingo,2,0,"the actual pp is very helpful, but once u get too many questions wrong u run out of hearts, so have to wait hours to go back on the pp. a bit disappointing"
duolingo,2,0,"was a five star experience till the pp decided it wasn't going to allow me to type the correct answer. that snuff for me to not want to waste my time. the item was milk, la lech except as soon as you type la and hit the space bar it would ease the la if you put a space first you can spell it correctly but the anew is still wrong due to the space"
duolingo,2,0,"shows i have a ratification, but when i open the pp and look for a ratification, there's nothing there. and there's no way to get rid of the ratification indication... annoying. i guess i'll just have to install the pp"
duolingo,2,0,it was good. but now you have lives. 3 mistakes and you have to wait hours to keep practicing. and they take 4 his to get 1. you used to be able to learn a lot. now it's almost useless. disappointed with that change.
duolingo,2,0,"good, but sometimes baggy. i lost my 31-day streak because the pp did not load any of the lessons the entire day. and i worked hard for those!"
duolingo,2,0,the pp is still having sound issues during the middle of a lesson
duolingo,2,4,was once a good pp until they incorporated that league system. it's pretty useless and annoying in my opinion. please remove that and bring back the practice option again.
duolingo,2,0,no british english option for native language. just makes it annoying to the point of refraining from throwing my phone. foi it's football not soccer.
duolingo,2,0,"good at first but as soon as the lessons goes further it becomes harder, they just give you sentences to translate which you never learned from this pp."
duolingo,2,1,"2. the same happened again; i was fifth of ten to get into the diamond league.. and i didn't get it again.. i wonder why they make the competition if they don't let you win!!! *&#$%!@¥% is what i think about it. 1. i am really mad, because i was eighth for the diamond league, and just when the countdown finished, it said that something went wrong and i did not get the level!!! don't let people compete i'd you are not going to give them the points, or the next level.."
duolingo,2,0,it is really easy to learn on domingo. i think they shouldn't have health because you barely get to learn because it takes so long to get your health back.
duolingo,2,0,this game is fun and all...but when the update came..it's pretty hard to learn..
duolingo,2,1,please make updated mandatory. people abuse the practice lessons to gain up to remain at the top of leaderboards which makes it unfair to the people who have updated apes and learn the legitimate way. please fix this.
duolingo,2,0,2 stars because there are clot of errors and no developer have responded or fixed! i would rate 5 stars if i riding have to deal with answering right several times and no matter what i enter it says in wrong! or there wont be sound for the listening exercises.
duolingo,2,0,the pp is pretty good. however if you subscribe. there instructions to subscribe are incorrect and they make it difficult to do.
duolingo,2,0,sure it may help but i absolutely hate the hearts. it gets me soon damn frustrated when i get five wrong in the middle of damn lesson. it makes me lose my progress and does not help at all. i cannot stand it and i barely have anything learned
duolingo,2,3,"disappointed. this pp does not explain new material as you go. you just keep getting things wrong until you look it up for yourself on the webster. how short-sighted! also, what's with those silly lights? painless."
duolingo,2,0,confusing to use. fun when you get it right but i kept 'running out of hearts' and couldn't do any more that day!?
duolingo,2,0,"the pp is alright considering it's for free, but the fact that it so unbelievably politically based and tries to show that to you in almost every sentence made me consider meeting it a couple of times.."
duolingo,2,0,i have practiced and practiced and some lessons i just can't do in one day but i don't get credit for trying. it isn't fair you only get credit if you pass a lesson. i have been stuck at the same lesion for over a week and only get credit if i review and pass a previous one. some skill are forced on beginners too soon. esp sentence structure.
duolingo,2,1,you took away my 311 day streak--even though i was equipped with a streak freeze!--just to try to force me to pay for streak repair!!!
duolingo,2,0,"hi, this pp has wrong pronunciation in word ""often"" for english language. my native language is russian and it is enter some misunderstanding for people who learn end. language. dear developer, please fix it."
duolingo,2,0,"it's a great pp, but the five hour wait for more lives is super annoying. and it needs an internet connection"
duolingo,2,0,"when i tried to use domingo to learn latin, i found that it took way too long to get to crucial material (tense other than the present, for example) and spent way too long on painlessly obscure vocabulary (i doubt i'll ever need to know the latin words for ""parrot"" or ""wesel""). i stopped because after awhile i felt like i was wasting my time. this pp would be improved by stressing grammar more and vocabulary less."
duolingo,2,0,"the 5 mistakes/hearts thing sucks, but the pp has proved very enjoyable to learn new words/phrases in another language thus far."
duolingo,2,0,"yeah, this pp used to be amazing. but now, it won't let me onto my old account, so now, i lost all my progress!!!"
duolingo,2,0,"it doesn't how much you prioritize for banking up in the pp, nothing change even the points are the same as the first level, so what is the point of banking up the levels?"
duolingo,2,0,speaking exercises are not available for andros devices. this is a serious impediment to liability.
duolingo,2,0,the pp stop working so many times. sometimes the audit doesn't work and it's really distressful
duolingo,2,0,its hard to do sentencing if i have trouble remembering individual words or phrases! you can just dish out sentences and characters at the same time if i dont know what characters they are its frustrateing i feel like i blew 100 bucks i barely anna use this pp
rosettastone,2,32,"i spent 60 dollars for 3 months. first off it's a great learning tool, but the pp has big problems. it signs you out after you exit so you have to mentally sign in everytime you open the pp. the pp clashes during lessons. the pp will not load and will say its network connection problems, despite my nearly perfect internet connection. if it weren't for these problems, i'd be very pleased with it."
rosettastone,2,7,"i feel that roseola stone has a lot of potential but,i was really looking forward to speaking spanish until the quality and payments.the quality of the audit is terrible.i feel that the price is outrageous!and all i wanted was to speak spanish!i got really disappointed that i couldn't learn today because i realized that all of this had to be paid for."
rosettastone,2,19,"buggy interface on my andros device makes replying sounds frustration because the pp thinks you are selecting an answer. also the mid is unable to differentiate even simple absent noise, making the spoken exercises impossible in anything other than a silent padded room."
rosettastone,2,0,has the biggest struggle recognizing what i'm saying. i have to repeat myself 12 times for it to register what i say. frustration.
rosettastone,2,1,"voice recognition says in too loud no matter how quietly i speak after the last few updated, making me frustrated to go through each lesson."
rosettastone,2,0,it is great but it would be better if you will make half of materials in the pp free
rosettastone,2,3,"not a bad pp...but learning a language shouldn cost money, i couldn learn much because it asked for money, so i installed, 💯💯💯💯💯💯"
rosettastone,2,0,i think i'll like it. only thing is my time frame to learn it is at work and during nap time so learning with sleeping kiss makes it a little hard when needing to be quit but can't wait to get free time after work when at home life is less busy i like it
rosettastone,2,31,"poor pp design. so many features are missing that it's laughable. i finished all 12 units of japanese for school, just to get told that i haven't done the writing lessons, which aren't even available on the pp! i had to do the rest on pp. if i had to do it on pp then why is there an pp? also, the speech recognition needs work. i've had several instances where i said the correct answer perfectly, and all the words lit up as correct, but then it gives me a red ""x"" and i have to say it again."
rosettastone,2,2,"it is a good pp, except for 2 problems i have with it. some of the exercises use icons too small to see on a mobile device, and it can't be transferred to an external storage device. i can't use it office because it takes too much storage space."
rosettastone,2,8,"the pp doesn't pick up sounds well. i've used headphones and the mid on the phone and it does not recognize my voice consistently. i see this is a regular theme with this pp as many others have said the same. this is frustration because i would like to do this on the go, but it seems it works best at home."
rosettastone,2,1,"so i moved to france and in trying to get my french to a level where i can survive. the pp is cool and has taught me a good amount, but it doesn't explain why i use certain words in certain sentences. just practically flash cards. this is frustration cause in on week 5 and still can't form my own sentences because i don't know what words to use or why i would use those words."
rosettastone,2,2,"i'm making no progress whatsoever, i'd recommend learning arabic a different way."
rosettastone,2,8,love the pp but terrible customer service!!!! overcharged me. when i called in they tried to justify over charging be by claiming that they couldn't see my location. i live in atlantic canada. i told them that's where i live. my debit card is canadian. my bank is canadian. isn't that enough? no!!! and then i'm effectively not helped and transferred in circles. so even though i love the software i'm asking for a full refund. i'll go with a competitor instead.
rosettastone,2,13,"the microphone performance is extremely louse. nor can you select or even see what input device is being used, if for example a bluetooth device is connected. thank you roseola stone, for being the most expensive language learning pp you have failed to deliver on the most critical feature."
rosettastone,2,94,"i am using the pp for japanese learning. it tries to offer the same functionality like the desktop but fails. the problems that i encountered are: 1.the pictures are too small, 2.is lacking functionality of the desktop version, 3.twitching between japanese alphabet is a pain, 4.the pp sometimes forgets the credentials, 5.it requires constant internet connection even if you choose to download the lesson. good idea but very poor implementation."
rosettastone,2,35,"not very good or helpful. when i repeat something exactly it tells me i said it incorrectly. then i humble some jibberish and it tells me i said it correctly. most of the time in not 100% sure what i am learning to say because in just repeating words. they advertise that this program reaches how the cutler thinks to better understand the language. didn't get that from what i have learned. wish i could get a refund. if you learn from just repeating then buy it, if not, save your money."
rosettastone,2,6,"i'm so disappointed. i don't agree with this method of learning with image only. i need to see the translation in order to know exactly what i'm saying. i will not retain information in this manner otherwise i would just watch spanish speaking to instead of paying for this pp. this program does not allow you to customize settings to minimize the individuals learning style. also, how about starting off with absolute basis like gender."
rosettastone,2,10,"i already know the basis but when i chose a plan to learn more, everything was locked and i had to pay for it, if it is classed as a free way to learn there should be most things unlocked however there were flashcards with helpful phrases on so that was good"
rosettastone,2,1,"i had no idea what the words were and could not pass, for me it was a bad pp. but it could be good for you! ✌❤😁"
rosettastone,2,8,"it was noted on the pp that my subscription would cancel on with october, and yet it renewed a day early, completely unexpected! i want a refund, but goose pay is not registering it!! this is horrible, all my experience with this pp has taken a nosedive"
rosettastone,2,2,well i was donna use this pp ... but based on all the bad reviews it has and what pp are saying online about it i think i will pass last thing i want is to wast more money on an pp that's not fully developed or half a$$ and be disappointed .... if they want to offer a 5-10 day free trial without charging my credit card then i'm all for it! but making me pay full price right up front before i even get a chance to try it i'm over that!!
rosettastone,2,1,"it's telling me how to pronounce words but doesn't tell you what the words mean, instead it has a small picture which can be interpreted in many different ways. i won't pay to use this."
rosettastone,2,0,"when i clicked a button, e.g. lesson 2 core lesson the pp would instead bring me to lesson 1 listening and reading. it's probably due to enabling extended learning feature."
rosettastone,2,2,no option other than monthly subscription. should be a one time purchase per language you want option.
rosettastone,2,2,speech recognition is horrible? even simple sounds either dont get picked up or are impossible to pass
rosettastone,2,0,the pp forced me to leave this review by asking me every time i complete an activity. so enjoy your two stars for being absolute bombarded
rosettastone,2,0,"speech recognition sometimes works... for a product asking for so much money, i would expect more."
rosettastone,2,0,i dont think it really helps learn a language. you dont actually learn the phrases it just makes you guess pictures and match them to the phrase. absolutely awful
rosettastone,2,0,it's for learning languages but the way they do it has no back up at least in the free min lessons they show me a woman eating but don't say woman or female or anything just that and would not recommend really
rosettastone,2,0,it is not free its a free trial then they want payment
rosettastone,2,1,"nice concept, intuition execution. has potential. sons: -lacks depth. very sluggish pace. a one month course or podcast can teach you far more than the whole pp. -animation take too much time, to the point where it's 30 seconds animation for 1 click. this means that out of the 30 minute session, perhaps just 5 minutes are actual content."
rosettastone,2,2,the voice recognition system is horrible
rosettastone,2,0,because most the items for pay not free
rosettastone,2,0,"poor user experience and poor i. feels like it's made in flash! very poor layout, poor learning tools. if you want to actually learn try something like busy. they know how to blend technology and education to create a good learning experience. this is very poor for 2019. would have been ok 18 years ago but not now"
rosettastone,2,0,the idea of the pp is amazing but it's very hard without any english words to learn chinese! sometimes i can't understand what those characters mean and it's very hard to use by the sound inman to translate them into english in goose translator.
rosettastone,2,0,the program pick up little background noise so doesn't stop listening after i've pronounced a word. it would be nice if they had a dictionary for each unit to help understand some of the words that you're learning.
